numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,numeric9,numeric10,numeric11,numeric12,numeric13,numeric14,numeric15,numeric16,numeric17,numeric18,numeric19,numeric20,class
0.95911,0.23444,0.138547,0.715362,0.994119,0.534323,0.330102,0.211578,0.120668,0.966901,0.227083,0.515729,0.765865,0.928463,0.777947,0.366098,0.763097,0.939362,0.360629,0.171754,0 
0.864493,0.287151,0.198913,0.576267,0.493855,0.53735,0.98481,0.027557,0.818839,0.822874,0.631897,0.365002,0.827581,0.999911,0.144145,0.189823,0.85769,0.341076,0.30059,0.445918,1 
0.944445,0.425893,0.228261,0.205666,0.430255,0.284183,0.964097,0.12888,0.508865,0.64968,0.791178,0.442956,0.765506,0.389228,0.475382,0.578413,0.318113,0.787142,0.525677,0.786377,0 
0.86494,0.384839,0.25457,0.16323,0.800356,0.502606,0.724791,0.512494,0.573275,0.403373,0.634138,0.385169,0.631647,0.297609,0.81245,0.457132,0.62162,0.033989,0.283019,0.12582,0 
0.991409,0.372219,0.775309,0.83832,0.787656,0.192419,0.166665,0.199115,0.225937,0.859719,0.577794,0.348102,0.567344,0.233246,0.750078,0.448176,0.939451,0.485412,0.892389,0.376488,0 
0.002707,0.980446,0.400866,0.874692,0.782236,0.95035,0.727207,0.480823,0.560205,0.601988,0.199334,0.539105,0.455388,0.590752,0.782867,0.46387,0.204238,0.504274,0.612655,0.219898,0 
0.701713,0.113904,0.620708,0.673867,0.060322,0.672188,0.740141,0.070249,0.302294,0.461316,0.974384,0.389852,0.312439,0.130556,0.086659,0.760351,0.348275,0.099913,0.786853,0.405543,1 
0.229123,0.452774,0.071206,0.843666,0.307376,0.29206,0.804803,0.175039,0.462797,0.492408,0.727696,0.335393,0.654682,0.145172,0.812543,0.133633,0.016893,0.763526,0.304963,0.741448,0 
0.08723,0.491722,0.837393,0.057015,0.525292,0.145565,0.723041,0.026216,0.591934,0.900406,0.9086,0.572152,0.738613,0.838495,0.092724,0.257369,0.886368,0.369253,0.201809,0.183114,1 
0.361875,0.744072,0.755465,0.91603,0.001947,0.501469,0.651134,0.425144,0.638078,0.698962,0.550615,0.11056,0.029033,0.214779,0.36084,0.010234,0.322221,0.235506,0.267063,0.182254,1 
0.293501,0.28507,0.398687,0.077509,0.940294,0.795924,0.486287,0.44122,0.484291,0.275095,0.802949,0.911681,0.477774,0.575725,0.273858,0.020737,0.501481,0.649035,0.885158,0.742864,1 
0.89216,0.422111,0.426418,0.088354,0.044409,0.123693,0.160587,0.491037,0.094066,0.463155,0.231186,0.902024,0.209386,0.557099,0.488513,0.568423,0.291427,0.393534,0.944986,0.44955,0 
0.61651,0.925317,0.254292,0.10307,0.841317,0.5926,0.449868,0.659631,0.835134,0.188225,0.67527,0.196926,0.003942,0.500567,0.792328,0.422775,0.127509,0.095052,0.562568,0.081668,1 
0.243318,0.928595,0.563159,0.910375,0.780132,0.230461,0.12077,0.285589,0.969171,0.22856,0.324984,0.930217,0.542335,0.851944,0.617544,0.174804,0.864597,0.498278,0.544475,0.306715,0 
0.941642,0.319325,0.00523,0.48208,0.194004,0.247978,0.736314,0.524142,0.49543,0.167146,0.82642,0.686537,0.735867,0.203797,0.775909,0.12114,0.088419,0.120718,0.985573,0.357541,0 
0.234841,0.174078,0.587904,0.574799,0.035531,0.606609,0.218684,0.826039,0.517745,0.154255,0.667521,0.662575,0.599635,0.558375,0.343043,0.79663,0.66796,0.096112,0.141747,0.540341,1 
0.983731,0.568286,0.619119,0.763658,0.902768,0.017179,0.327416,0.024831,0.067078,0.685844,0.806597,0.344595,0.048165,0.376068,0.993209,0.818789,0.404824,0.413881,0.746591,0.89401,0 
0.755678,0.889518,0.782597,0.667073,0.260643,0.702993,0.552086,0.011388,0.855718,0.216932,0.504776,0.68202,0.691933,0.995123,0.738611,0.806101,0.491995,0.188184,0.250603,0.326334,0 
0.957093,0.617051,0.877207,0.032795,0.931545,0.50049,0.540583,0.791791,0.764411,0.074576,0.601685,0.460481,0.194867,0.060109,0.961926,0.762044,0.132106,0.048186,0.052244,0.088614,1 
0.900735,0.39466,0.001718,0.797789,0.879034,0.140973,0.087444,0.073433,0.970201,0.811847,0.033214,0.832605,0.015609,0.679602,0.84659,0.477853,0.08431,0.230351,0.662317,0.517717,0 
0.554465,0.119087,0.494552,0.208186,0.040083,0.858698,0.891245,0.403989,0.51038,0.85218,0.231043,0.750964,0.399279,0.147856,0.806433,0.199409,0.10901,0.474133,0.896401,0.573166,0 
0.074471,0.693367,0.747697,0.590366,0.473945,0.803638,0.755892,0.299105,0.746977,0.012776,0.165691,0.364978,0.311644,0.210698,0.294581,0.027275,0.261167,0.374154,0.624686,0.826773,1 
0.363746,0.052234,0.10478,0.400435,0.389681,0.101478,0.657716,0.736991,0.646327,0.266203,0.198134,0.292201,0.614085,0.032675,0.431092,0.273799,0.745597,0.424993,0.324347,0.223445,0 
0.815509,0.056079,0.425355,0.746683,0.689598,0.798903,0.128595,0.871761,0.01978,0.901114,0.589663,0.054318,0.165417,0.230465,0.229658,0.287308,0.591598,0.608962,0.67667,0.124191,1 
0.101449,0.870406,0.550798,0.678274,0.522275,0.359007,0.714906,0.822241,0.884247,0.076019,0.48541,0.879277,0.70557,0.576831,0.825715,0.070832,0.729482,0.022733,0.729486,0.865964,0 
0.346161,0.499555,0.841751,0.163302,0.976547,0.829663,0.862919,0.929096,0.895269,0.624286,0.434096,0.513403,0.326344,0.249908,0.011679,0.371398,0.15798,0.715473,0.705002,0.327881,1 
0.291772,0.226401,0.172891,0.840459,0.466787,0.296936,0.453312,0.940514,0.380454,0.864072,0.034845,0.660954,0.065889,0.804363,0.56957,0.79585,0.779237,0.619116,0.373975,0.779487,0 
0.100771,0.824042,0.267873,0.320958,0.559993,0.75614,0.360833,0.185315,0.857607,0.093626,0.11148,0.173455,0.67625,0.373984,0.35709,0.920248,0.147005,0.190693,0.039208,0.604101,1 
0.270192,0.550977,0.035599,0.041002,0.976638,0.084901,0.849668,0.92223,0.059544,0.410426,0.905543,0.147293,0.90728,0.979508,0.850342,0.302316,0.823894,0.157115,0.574712,0.338935,0 
0.736786,0.118035,0.628556,0.419939,0.25997,0.385586,0.330924,0.715244,0.406544,0.481874,0.151368,0.65544,0.725398,0.210998,0.874638,0.780022,0.274935,0.554586,0.651405,0.853551,0 
0.64049,0.023336,0.284778,0.365392,0.152327,0.578714,0.005687,0.877265,0.567579,0.915752,0.549804,0.937784,0.74213,0.980855,0.564453,0.444247,0.237437,0.087824,0.246065,0.399339,0 
0.382458,0.890789,0.637041,0.984056,0.042304,0.774501,0.195452,0.748013,0.232918,0.930452,0.091834,0.504456,0.765066,0.501542,0.184401,0.209672,0.301055,0.69852,0.777318,0.705111,1 
0.564111,0.718195,0.076261,0.705451,0.952992,0.626393,0.721276,0.826926,0.483382,0.107931,0.899071,0.767658,0.802796,0.13136,0.315146,0.975339,0.007183,0.127987,0.740763,0.267511,1 
0.125095,0.242725,0.940584,0.905819,0.429246,0.578519,0.533838,0.567981,0.185479,0.126677,0.745258,0.509878,0.055598,0.252131,0.061533,0.965027,0.133223,0.185685,0.524899,0.489849,1 
0.51077,0.96458,0.767519,0.530506,0.350854,0.658188,0.918651,0.960743,0.666857,0.517412,0.201158,0.720031,0.405098,0.89439,0.374743,0.967438,0.964987,0.393339,0.180351,0.35907,0 
0.993742,0.733905,0.593517,0.155502,0.148701,0.235114,0.004,0.870561,0.532929,0.66106,0.404845,0.083914,0.678805,0.408698,0.296136,0.857315,0.279436,0.663627,0.286959,0.917984,1 
0.349202,0.201507,0.313721,0.402509,0.132447,0.970766,0.983742,0.490733,0.873243,0.456495,0.800167,0.701537,0.509375,0.095958,0.927486,0.971025,0.460139,0.692882,0.716607,0.888493,1 
0.940231,0.860716,0.424173,0.626736,0.650943,0.014294,0.432935,0.170586,0.275111,0.324851,0.808291,0.421232,0.933656,0.355099,0.210664,0.633756,0.649303,0.799071,0.024238,0.431438,0 
0.906971,0.865713,0.059617,0.332774,0.60055,0.365697,0.341311,0.325791,0.012198,0.48768,0.300496,0.529109,0.983018,0.583286,0.159356,0.390344,0.102894,0.019273,0.415347,0.189838,1 
0.572474,0.300926,0.112066,0.841303,0.371731,0.222429,0.017966,0.110893,0.507225,0.757995,0.924992,0.4123,0.404138,0.771783,0.026265,0.277912,0.959346,0.39516,0.735279,0.454644,1 
0.378241,0.09658,0.368637,0.327981,0.680712,0.05241,0.830168,0.038875,0.680633,0.416259,0.806351,0.22555,0.318397,0.47988,0.011284,0.795864,0.457516,0.520479,0.703998,0.515804,0 
0.643934,0.33727,0.041759,0.485772,0.870729,0.09437,0.830039,0.768765,0.090997,0.107633,0.883202,0.533118,0.07821,0.639799,0.519464,0.077414,0.24602,0.601306,0.679564,0.016271,0 
0.208407,0.293416,0.78061,0.723108,0.186295,0.975772,0.694913,0.849619,0.848186,0.092283,0.178163,0.371577,0.810064,0.447243,0.662165,0.146708,0.813756,0.48784,0.57437,0.412777,0 
0.553157,0.119719,0.249797,0.002636,0.224141,0.159021,0.060503,0.307893,0.136693,0.607337,0.603563,0.183975,0.146744,0.425267,0.660603,0.056752,0.240375,0.375766,0.170266,0.464509,0 
0.334513,0.810254,0.639522,0.148953,0.245923,0.978439,0.260595,0.595062,0.824264,0.557079,0.497317,0.611969,0.445158,0.613407,0.058071,0.145706,0.415668,0.145717,0.982012,0.019524,1 
0.357286,0.676588,0.031133,0.708623,0.30046,0.113515,0.702757,0.573517,0.049904,0.237197,0.95539,0.199905,0.36137,0.729503,0.175433,0.622767,0.608251,0.61114,0.003069,0.248577,1 
0.91034,0.323311,0.382709,0.231877,0.14726,0.458147,0.606703,0.911113,0.88553,0.319467,0.180605,0.663484,0.010914,0.078428,0.054072,0.19974,0.776665,0.277862,0.13358,0.887181,1 
0.053455,0.834644,0.021443,0.162806,0.798239,0.491157,0.610179,0.478398,0.146977,0.874949,0.502133,0.505486,0.080121,0.939922,0.221267,0.520508,0.309919,0.582914,0.837428,0.989116,1 
0.89508,0.656278,0.932893,0.373463,0.101008,0.430087,0.80689,0.09744,0.192773,0.796832,0.435796,0.422212,0.173177,0.156999,0.98508,0.708033,0.959721,0.975683,0.603605,0.168209,0 
0.131977,0.458364,0.821734,0.757204,0.174801,0.658278,0.121748,0.277276,0.093037,0.598284,0.152417,0.136647,0.379794,0.666903,0.619111,0.447111,0.583079,0.631223,0.096694,0.310115,0 
0.134512,0.098587,0.884472,0.207708,0.679043,0.154538,0.550835,0.388422,0.876044,0.206203,0.999746,0.017997,0.529833,0.768345,0.732108,0.651026,0.95164,0.043546,0.472069,0.271953,1 
0.655224,0.668502,0.481663,0.752497,0.844776,0.925167,0.696756,0.077482,0.666468,0.048493,0.28307,0.102133,0.863926,0.001754,0.33316,0.921349,0.303114,0.235992,0.203506,0.155023,1 
0.813568,0.501821,0.425465,0.583436,0.930587,0.739888,0.214661,0.602819,0.416971,0.440512,0.350443,0.913609,0.893056,0.633551,0.600363,0.702523,0.510271,0.846281,0.924213,0.334481,0 
0.36611,0.950122,0.407964,0.231537,0.277386,0.806237,0.25002,0.183336,0.603792,0.015615,0.150532,0.807294,0.045294,0.880938,0.139081,0.256523,0.724504,0.895593,0.216853,0.559721,1 
0.409206,0.689408,0.186514,0.169566,0.430329,0.381224,0.696297,0.394832,0.707164,0.715166,0.834394,0.396308,0.304289,0.190478,0.575569,0.337731,0.113599,0.634045,0.003961,0.100343,1 
0.580084,0.310256,0.514384,0.693295,0.871373,0.714574,0.129007,0.122022,0.528827,0.655234,0.657078,0.012831,0.431848,0.091722,0.672487,0.734332,0.85732,0.469195,0.187217,0.104987,1 
0.522499,0.964773,0.458369,0.030905,0.762394,0.144635,0.582204,0.579187,0.411615,0.020107,0.400766,0.059455,0.535852,0.38643,0.77494,0.659885,0.889614,0.629689,0.462376,0.063913,1 
0.864533,0.895332,0.67955,0.259912,0.736494,0.62603,0.92426,0.448557,0.220044,0.997087,0.788226,0.551192,0.694975,0.7044,0.298997,0.327399,0.982682,0.892951,0.796197,0.52113,1 
0.218834,0.753094,0.469234,0.772117,0.194078,0.457387,0.461872,0.252918,0.515989,0.662504,0.883682,0.121832,0.083095,0.758722,0.159184,0.918078,0.655848,0.413805,0.892562,0.967972,1 
0.759513,0.728544,0.829163,0.719496,0.760464,0.498018,0.554559,0.677546,0.720032,0.655633,0.28777,0.273239,0.549012,0.96624,0.497304,0.568083,0.061119,0.430183,0.097029,0.167434,0 
0.755143,0.661817,0.663405,0.09752,0.543238,0.714124,0.456478,0.686497,0.186725,0.435246,0.024078,0.682334,0.900992,0.463301,0.821981,0.938984,0.447513,0.392588,0.592396,0.007184,1 
0.043702,0.477307,0.20892,0.877341,0.590274,0.478164,0.318194,0.939354,0.040961,0.902749,0.386819,0.947859,0.220903,0.94233,0.696649,0.411268,0.037695,0.865716,0.4224,0.359081,0 
0.823059,0.495094,0.172589,0.884375,0.493258,0.659253,0.278136,0.20697,0.322854,0.196379,0.672534,0.257669,0.389091,0.161594,0.423304,0.945108,0.163117,0.383685,0.846529,0.334126,0 
0.299485,0.410962,0.66459,0.938199,0.406782,0.187963,0.851774,0.20836,0.469967,0.512703,0.653266,0.087181,0.638913,0.438454,0.760101,0.188747,0.297855,0.304529,0.775967,0.7642,0 
0.68691,0.007293,0.921322,0.117325,0.859492,0.455674,0.386118,0.545747,0.428421,0.894646,0.864479,0.200741,0.378716,0.925718,0.583017,0.482235,0.206491,0.605179,0.569025,0.715523,0 
0.781081,0.958883,0.995623,0.892288,0.621484,0.616614,0.187978,0.200962,0.728357,0.039556,0.278078,0.920039,0.719305,0.991183,0.555063,0.002889,0.777853,0.484859,0.273984,0.343703,0 
0.845454,0.430736,0.057887,0.281622,0.561089,0.599998,0.056479,0.373717,0.684444,0.3263,0.709172,0.847365,0.126346,0.572224,0.301137,0.428722,0.254114,0.602865,0.498078,0.436343,1 
0.839621,0.529138,0.698722,0.127671,0.87437,0.410173,0.353648,0.290957,0.488534,0.437164,0.364829,0.986347,0.379882,0.960305,0.302405,0.157228,0.483701,0.765941,0.453448,0.556561,1 
0.096266,0.062833,0.652134,0.062829,0.302112,0.094431,0.431471,0.99633,0.349295,0.158323,0.283879,0.488969,0.567049,0.084517,0.721184,0.309294,0.526653,0.900979,0.384186,0.799426,1 
0.409066,0.497877,0.667773,0.741676,0.961776,0.59119,0.199625,0.039991,0.002569,0.181913,0.038868,0.075045,0.159303,0.008784,0.64562,0.47163,0.422527,0.200516,0.513168,0.803182,0 
0.131679,0.447751,0.85162,0.450617,0.21584,0.535449,0.865163,0.431313,0.866424,0.00323,0.974641,0.518943,0.331904,0.034127,0.803005,0.386006,0.19362,0.411531,0.863213,0.81827,1 
0.306892,0.529578,0.666539,0.274002,0.573128,0.993982,0.403756,0.190707,0.846297,0.30837,0.442535,0.478265,0.571084,0.505372,0.631428,0.579708,0.200256,0.352275,0.804154,0.329538,1 
0.045185,0.937786,0.937463,0.59435,0.976192,0.029457,0.131671,0.34167,0.308318,0.580595,0.955042,0.350288,0.283305,0.160968,0.721498,0.249016,0.790049,0.8874,0.955722,0.950665,1 
0.353441,0.638331,0.640529,0.834181,0.965503,0.950699,0.838453,0.220257,0.032871,0.017987,0.932834,0.784378,0.571176,0.63506,0.043217,0.556125,0.789516,0.768395,0.135755,0.064709,1 
0.377204,0.669592,0.971323,0.008082,0.13014,0.095555,0.312406,0.54662,0.035615,0.250473,0.744382,0.95222,0.572051,0.522756,0.057631,0.879836,0.77411,0.954347,0.384002,0.97081,0 
0.563835,0.650302,0.184442,0.846036,0.954885,0.01334,0.744223,0.801834,0.999661,0.771019,0.047962,0.682572,0.768046,0.252498,0.778738,0.471449,0.221678,0.267318,0.713926,0.114487,0 
0.579129,0.240418,0.974916,0.972646,0.655047,0.965592,0.42874,0.083142,0.700272,0.453859,0.036667,0.103397,0.47013,0.87373,0.098161,0.409705,0.604555,0.507105,0.148183,0.32757,1 
0.916374,0.977536,0.731601,0.881807,0.853059,0.746877,0.400577,0.771888,0.222415,0.021816,0.059108,0.501628,0.254151,0.763558,0.213457,0.722219,0.206939,0.451942,0.778047,0.88371,1 
0.024551,0.619522,0.833465,0.232475,0.994827,0.941646,0.136506,0.040764,0.97169,0.845348,0.241817,0.709403,0.483116,0.182842,0.810467,0.045761,0.966906,0.504698,0.052865,0.586546,1 
0.451313,0.863257,0.281774,0.308588,0.229007,0.878638,0.235719,0.450662,0.460581,0.007643,0.173922,0.455545,0.187717,0.570192,0.740964,0.233869,0.936344,0.108359,0.252699,0.049971,1 
0.946565,0.079898,0.364494,0.334822,0.078824,0.721103,0.048725,0.64227,0.614715,0.153155,0.430497,0.782167,0.496061,0.45157,0.308896,0.887638,0.027297,0.450148,0.125635,0.803592,1 
0.703932,0.508829,0.733794,0.71974,0.623754,0.33911,0.566421,0.413726,0.887705,0.251184,0.708059,0.818659,0.503734,0.863735,0.931865,0.884183,0.569665,0.400315,0.980791,0.86136,0 
0.930077,0.185492,0.243374,0.209033,0.077332,0.849472,0.502984,0.292973,0.798405,0.051641,0.623984,0.928966,0.956809,0.241504,0.879039,0.607174,0.842864,0.089724,0.118912,0.92745,0 
0.725798,0.74251,0.139381,0.373935,0.597535,0.979318,0.409497,0.062153,0.6108,0.686883,0.791219,0.502936,0.38306,0.801819,0.00253,0.744911,0.163041,0.019542,0.354464,0.480908,1 
0.838003,0.119058,0.727028,0.833521,0.89765,0.711114,0.839856,0.571205,0.764483,0.581511,0.620464,0.448656,0.35063,0.571872,0.876319,0.21387,0.307602,0.116896,0.536506,0.579155,0 
0.198134,0.140187,0.444577,0.114483,0.738216,0.999931,0.05627,0.588997,0.332603,0.571289,0.424063,0.76007,0.358561,0.354042,0.535143,0.989227,0.040271,0.702114,0.410156,0.350368,0 
0.30028,0.885794,0.367191,0.088111,0.674587,0.718021,0.508771,0.382698,0.234368,0.902838,0.799187,0.382812,0.470079,0.09715,0.065337,0.378758,0.262586,0.916135,0.876299,0.805865,1 
0.391191,0.758223,0.535194,0.491598,0.509855,0.377262,0.351455,0.189725,0.160619,0.587542,0.952441,0.981067,0.187171,0.351565,0.640424,0.562679,0.861692,0.770994,0.704258,0.796008,0 
0.144578,0.177946,0.154651,0.139397,0.759311,0.606815,0.567752,0.751487,0.183713,0.416064,0.593858,0.119409,0.233993,0.724926,0.216336,0.039332,0.649473,0.631735,0.030465,0.656779,1 
0.973538,0.888587,0.652687,0.060272,0.070326,0.821303,0.867845,0.61427,0.816864,0.804184,0.275311,0.815943,0.866792,0.525777,0.004452,0.965275,0.894527,0.61491,0.535743,0.349059,1 
0.397643,0.935499,0.785853,0.956788,0.960469,0.004121,0.393415,0.970016,0.863325,0.536141,0.576692,0.396714,0.059517,0.084157,0.025229,0.258216,0.836172,0.096797,0.034621,0.67878,1 
0.92517,0.496413,0.496851,0.076394,0.436897,0.050966,0.418229,0.408345,0.752202,0.39842,0.352778,0.086223,0.426938,0.571191,0.510993,0.742373,0.238612,0.263743,0.332193,0.503485,0 
0.736151,0.888148,0.993298,0.806868,0.041458,0.670456,0.667642,0.081086,0.195406,0.654965,0.344533,0.805041,0.041092,0.503997,0.673573,0.558192,0.493611,0.407545,0.607327,0.679493,0 
0.05835,0.250157,0.581761,0.06378,0.628684,0.421679,0.595918,0.441692,0.919204,0.304009,0.830645,0.212868,0.372025,0.51773,0.380724,0.532034,0.011424,0.470548,0.265624,0.883723,1 
0.516004,0.613673,0.131114,0.823765,0.727775,0.082821,0.957329,0.91431,0.923993,0.077261,0.64844,0.134032,0.440277,0.413329,0.594905,0.206283,0.652493,0.178112,0.171334,0.355375,0 
0.900071,0.304489,0.661343,0.974779,0.664868,0.19049,0.285323,0.570907,0.207406,0.193931,0.84788,0.132314,0.90622,0.947558,0.018777,0.766485,0.746292,0.960408,0.414509,0.045052,1 
0.758951,0.897899,0.457239,0.003148,0.728344,0.266115,0.453626,0.149728,0.14852,0.96507,0.458146,0.163101,0.240346,0.321177,0.263843,0.169511,0.818952,0.760974,0.297992,0.632526,1 
0.940074,0.246103,0.291003,0.91709,0.547606,0.953845,0.333951,0.534509,0.794901,0.457989,0.343427,0.923252,0.318749,0.841601,0.012006,0.375346,0.507721,0.756231,0.038417,0.379252,1 
0.725461,0.43138,0.80359,0.217538,0.524723,0.033558,0.687062,0.131237,0.11941,0.576001,0.902805,0.742723,0.769536,0.78814,0.074359,0.715017,0.278009,0.968171,0.766213,0.817856,0 
0.498297,0.862572,0.8417,0.669468,0.608514,0.043188,0.827264,0.427896,0.920147,0.085499,0.428735,0.616829,0.158568,0.090941,0.967366,0.088295,0.477717,0.741681,0.781663,0.848199,1 
0.952741,0.127973,0.575645,0.100567,0.932101,0.046257,0.284967,0.402498,0.424586,0.330402,0.279418,0.264209,0.646877,0.049014,0.623634,0.877176,0.963748,0.078478,0.677414,0.908276,1 
0.715686,0.644423,0.532883,0.45896,0.847655,0.913544,0.65777,0.355864,0.827921,0.61323,0.64244,0.912908,0.077323,0.958203,0.132839,0.184807,0.01703,0.871386,0.872384,0.518061,1 
0.886808,0.600458,0.272839,0.897856,0.685994,0.352094,0.087605,0.187969,0.945829,0.492608,0.570368,0.865621,0.554487,0.196755,0.967893,0.264375,0.525102,0.165689,0.317831,0.655564,0 
0.422262,0.180592,0.300698,0.722335,0.143915,0.810233,0.32979,0.110323,0.893297,0.548741,0.153588,0.775059,0.46947,0.024125,0.992291,0.788635,0.455217,0.688576,0.633444,0.116749,0 
0.487524,0.578352,0.971177,0.632163,0.558538,0.314064,0.189409,0.291726,0.213868,0.501408,0.161436,0.971491,0.590262,0.08793,0.666637,0.928113,0.466168,0.033152,0.709607,0.234565,0 
0.886347,0.857393,0.567859,0.824364,0.465696,0.248885,0.19127,0.970881,0.177584,0.929285,0.229815,0.126922,0.288495,0.404446,0.275667,0.054683,0.11343,0.060313,0.871569,0.087279,1 
0.435498,0.303085,0.459472,0.180456,0.758295,0.08825,0.721734,0.136723,0.041132,0.234919,0.701741,0.014002,0.204852,0.379835,0.681662,0.267064,0.48995,0.289729,0.042083,0.612373,0 
0.698867,0.521178,0.231605,0.955599,0.460808,0.093902,0.534073,0.975951,0.920108,0.926422,0.536887,0.122613,0.668127,0.272274,0.075951,0.845939,0.313843,0.290473,0.961128,0.859698,0 
0.819765,0.185682,0.970618,0.110566,0.617473,0.061558,0.443534,0.917154,0.561044,0.744982,0.296982,0.433275,0.976825,0.35941,0.447299,0.188782,0.42444,0.352335,0.424669,0.966172,0 
0.296635,0.014842,0.436139,0.682317,0.054491,0.270525,0.254147,0.262026,0.719754,0.656507,0.086,0.713813,0.227439,0.9711,0.01427,0.7481,0.379611,0.020616,0.68896,0.314236,1 
0.435141,0.262119,0.699296,0.375085,0.820461,0.909407,0.456369,0.086567,0.052785,0.246277,0.477403,0.304434,0.729944,0.474125,0.678243,0.001679,0.359937,0.410196,0.652729,0.747362,0 
0.878503,0.748314,0.945956,0.871282,0.934449,0.395661,0.012968,0.318797,0.410173,0.607201,0.895261,0.486211,0.188768,0.253591,0.644566,0.519577,0.879283,0.578937,0.176654,0.658336,0 
0.068165,0.231503,0.547529,0.210152,0.6776,0.183492,0.610142,0.654387,0.180423,0.39528,0.63189,0.189089,0.746446,0.724984,0.731414,0.759955,0.87652,0.636004,0.927856,0.239652,0 
0.718322,0.713209,0.186474,0.961977,0.051822,0.862638,0.091673,0.25775,0.882562,0.340176,0.681744,0.987955,0.687335,0.431345,0.539238,0.324511,0.619557,0.687409,0.446689,0.190221,0 
0.400535,0.112225,0.789484,0.836797,0.198081,0.589801,0.415982,0.01351,0.525316,0.144239,0.849582,0.058906,0.080241,0.331813,0.588236,0.034121,0.490578,0.179116,0.723976,0.70877,0 
0.128585,0.601786,0.268359,0.808963,0.516995,0.16502,0.379294,0.441915,0.359914,0.38015,0.150528,0.022752,0.901489,0.47075,0.747158,0.346466,0.140303,0.687317,0.44884,0.67165,0 
0.408946,0.801266,0.596935,0.812486,0.965885,0.367034,0.532669,0.271619,0.540694,0.705315,0.360443,0.388919,0.22392,0.330977,0.77374,0.329775,0.699291,0.725944,0.240666,0.49143,0 
0.578675,0.940373,0.561975,0.567032,0.519141,0.494668,0.186483,0.074414,0.876662,0.450421,0.69713,0.630299,0.882474,0.320097,0.565471,0.630457,0.715746,0.693308,0.613257,0.282525,0 
0.390225,0.071777,0.616782,0.130536,0.072666,0.425583,0.143021,0.308873,0.30733,0.410053,0.016159,0.768231,0.633506,0.015686,0.778905,0.627294,0.251992,0.662706,0.135089,0.62124,0 
0.721625,0.397409,0.63833,0.341795,0.148425,0.899175,0.826152,0.593465,0.967603,0.46506,0.589735,0.726674,0.212624,0.00312,0.816576,0.250965,0.115719,0.336129,0.246623,0.380002,1 
0.990684,0.794129,0.042049,0.415044,0.611492,0.157223,0.786633,0.034645,0.719202,0.499328,0.502795,0.625768,0.864828,0.379054,0.802644,0.76509,0.527294,0.125696,0.473975,0.83918,0 
0.333287,0.676272,0.642967,0.57837,0.249755,0.533855,0.152415,0.971499,0.820021,0.937906,0.947627,0.627366,0.870897,0.264111,0.071713,0.153595,0.630896,0.004207,0.337794,0.534762,1 
0.86859,0.415548,0.867745,0.808998,0.485336,0.075679,0.465381,0.565938,0.978053,0.128929,0.226608,0.918744,0.325433,0.970055,0.879834,0.639086,0.144899,0.474209,0.097029,0.086329,0 
0.417827,0.653033,0.419164,0.410823,0.686995,0.793426,0.499266,0.266055,0.392915,0.718527,0.082232,0.925587,0.934649,0.79976,0.512538,0.268045,0.115904,0.744221,0.589336,0.567098,0 
0.868658,0.983533,0.27302,0.403216,0.53424,0.698215,0.088109,0.300157,0.525759,0.125943,0.064421,0.881483,0.895953,0.822537,0.711792,0.441078,0.190994,0.971299,0.833189,0.826482,0 
0.983442,0.669304,0.946877,0.445023,0.646548,0.358549,0.710363,0.020089,0.257231,0.21531,0.017178,0.448524,0.996561,0.362882,0.372114,0.740017,0.054232,0.230831,0.74135,0.555477,0 
0.837473,0.248175,0.321,0.303776,0.235045,0.328417,0.570886,0.104883,0.793405,0.28108,0.419968,0.182269,0.924819,0.367463,0.76563,0.408628,0.686143,0.707519,0.261132,0.796316,0 
0.242217,0.140333,0.913831,0.697563,0.859212,0.442383,0.201361,0.359374,0.16101,0.515817,0.253773,0.264192,0.425618,0.273199,0.14671,0.379754,0.898825,0.465714,0.504012,0.04023,1 
0.458746,0.628563,0.417718,0.685591,0.477596,0.650303,0.159245,0.097311,0.395985,0.212109,0.277609,0.085867,0.350226,0.488505,0.458853,0.809148,0.174571,0.052796,0.955434,0.030768,1 
0.238013,0.888499,0.485143,0.6634,0.869219,0.772303,0.246172,0.88464,0.573359,0.064585,0.098318,0.961543,0.851046,0.120306,0.019824,0.674845,0.192291,0.116066,0.665214,0.895029,1 
0.737325,0.078413,0.221548,0.429783,0.171337,0.293942,0.788823,0.735998,0.651613,0.083554,0.194839,0.469377,0.953277,0.131182,0.495649,0.130839,0.563758,0.171593,0.409806,0.261277,0 
0.156308,0.862373,0.587912,0.73488,0.729353,0.091948,0.928572,0.7061,0.711147,0.808513,0.11765,0.676479,0.498127,0.694002,0.189823,0.964948,0.220608,0.652729,0.189725,0.588805,0 
0.010838,0.136087,0.944545,0.19252,0.68619,0.782719,0.550793,0.197588,0.55418,0.717812,0.42497,0.789076,0.996189,0.125674,0.671245,0.703123,0.593247,0.386536,0.078776,0.03454,1 
0.819887,0.151485,0.277164,0.444796,0.75107,0.218746,0.450561,0.218035,0.802331,0.969992,0.539325,0.586439,0.254779,0.427136,0.042624,0.626109,0.204252,0.698085,0.376272,0.810763,1 
