salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
137287.5028,0,72,3,12,0,135000,14,346449.8498,1
114207.1954,0,62,2,19,4,135000,29,357424.1046,1
113499.6563,0,30,2,1,7,135000,13,438957.5526,1
38186.91159,75000,54,0,15,6,135000,17,16086.42305,1
64701.59678,47905.10243,65,0,5,7,131888.561,21,471612.2748,0
56898.05694,26862.95221,24,1,0,6,135000,27,306946.9072,0
114395.8693,0,58,0,9,0,135000,19,165181.6962,0
46201.10557,43437.73118,56,1,17,7,135000,27,483987.3029,0
129455.3961,0,72,2,11,1,135000,20,5794.417635,1
39866.86459,25326.23322,31,0,18,2,135000,30,308537.5774,0
144302.4264,0,69,0,2,3,135000,27,209210.9535,1
119578.3189,0,55,1,10,6,135000,26,394388.6206,1
49104.21862,52378.37574,34,3,6,7,127532.0494,8,500000,1
76217.97536,0,30,1,15,7,123439.7637,14,423390.3608,1
23247.75233,49878.83041,21,4,17,4,135000,19,275547.5064,1
97481.02374,0,20,2,4,4,135000,3,406829.4688,0
46683.10775,21418.97874,51,0,15,1,135000,17,359282.7366,1
144262.6344,0,60,4,17,4,135000,17,435470.7486,1
133167.5657,0,31,3,14,1,135000,28,246672.2746,1
81648.26667,0,68,4,17,8,135000,20,119645.3784,0
25164.92819,29632.88834,31,4,14,6,135000,18,26332.3825,1
58689.46673,38045.36033,33,3,7,5,135000,8,459145.5642,0
65932.92604,48552.01833,52,1,15,2,135000,21,398707.0481,0
23122.4621,62435.07292,25,3,3,0,135000,9,236424.3239,1
143075.5634,0,74,3,16,5,135000,29,264651.9842,1
83594.75226,0,46,2,16,8,135000,26,398033.715,0
145390.6465,0,65,3,17,0,135000,7,320227.9249,1
24024.06868,33228.04571,36,0,6,2,135000,30,116208.8373,1
118765.6484,0,35,4,15,3,135000,2,419233.2221,1
76848.81577,49950.84521,25,3,4,8,115208.088,20,32650.95348,0
147684.4187,0,64,3,4,3,135000,11,360761.563,1
71895.94714,43137.18888,30,2,10,5,135000,1,88101.00235,0
107445.4758,0,66,1,10,3,135000,10,484648.5118,1
117818.6109,0,32,3,16,4,135000,29,82083.67343,1
77988.89401,0,31,1,16,8,135000,16,127632.0273,1
31790.02989,60188.99268,59,2,9,7,135000,6,41599.14812,1
130436.9443,0,44,1,7,7,101659.0599,9,430396.955,1
51339.42548,28215.83378,46,4,3,0,135000,6,94955.99896,1
125497.2896,0,36,0,12,2,135000,15,41166.91088,1
86405.30499,0,65,1,14,8,62568.54076,6,97597.58206,1
26436.30019,31415.50153,49,1,12,1,135000,18,41034.86614,1
47982.19362,14510.91896,60,2,2,7,135000,27,214561.1293,1
148358.7815,0,54,1,12,3,135000,1,61081.16876,1
48503.40184,19402.33071,57,2,5,7,135000,19,403737.3018,0
55525.26841,25226.7652,49,0,9,0,135000,26,310990.5199,1
112460.1002,0,79,1,16,1,135000,12,245852.2423,1
20000,26292.69843,57,4,10,3,135000,8,407471.4079,1
46421.40043,62923.70432,57,1,9,5,135000,24,459970.5876,1
121948.6156,0,42,2,15,5,135000,16,209958.5362,1
98104.39844,0,66,0,10,3,135000,11,62725.50398,1
54154.60052,54770.3089,29,0,0,3,135000,9,374329.7347,0
136196.5888,0,61,1,3,0,135000,1,200663.1997,1
116523.9824,0,78,1,17,5,135000,1,491768.2903,1
149469.4587,0,30,1,1,2,135000,27,317345.2955,1
132581.1622,0,77,2,1,1,135000,10,163989.0859,1
146660.3486,0,27,3,0,3,135000,5,375791.1975,1
90500.48802,0,48,1,11,4,135000,4,145640.5506,0
119139.0282,0,77,4,0,4,135000,5,392656.5764,1
73840.7254,48118.18391,41,0,11,8,135000,28,373994.1499,1
76042.69349,19959.70832,76,2,14,8,120593.8735,3,145115.0386,0
141170.557,0,71,2,12,6,135000,12,417359.8552,1
26766.82478,10000,76,4,13,6,135000,7,147570.4196,1
55993.95161,14877.56988,41,0,1,2,135000,25,250816.2397,1
65270.34777,73251.44529,53,0,1,3,135000,17,338117.1749,1
29113.67189,22118.37773,70,3,13,5,135000,7,474245.49,1
126441.3766,0,71,2,6,8,135000,8,113446.0993,1
150000,0,52,0,4,6,135000,16,146295.3898,1
30053.3116,71665.89201,20,4,13,5,135000,5,11641.76899,1
40349.31081,20208.69404,60,4,7,3,135000,6,273497.7081,1
136686.6396,0,21,3,14,8,65011.13337,3,198368.3004,1
119530.6957,0,40,4,4,5,135000,11,315373.935,0
117544.602,0,73,2,13,4,135000,5,440434.6298,1
120388.092,0,73,1,10,5,135000,11,355737.1948,1
44683.17091,39777.75613,74,3,19,7,135000,20,307704.517,1
91134.40251,0,52,4,15,0,135000,26,418937.7002,0
125341.046,0,46,0,9,0,135000,6,255660.59,1
128373.6902,0,32,1,12,6,135000,9,94597.60203,1
101338.703,0,73,2,6,0,135000,6,189333.0088,1
67883.97503,28712.95177,36,0,6,6,135000,15,387925.6604,0
49166.55867,10000,72,4,3,4,135000,3,255269.9528,0
40455.34212,48850.59967,69,4,5,4,135000,23,176991.521,1
84694.7,0,30,1,7,4,135000,19,250221.696,1
148625.6882,0,72,4,0,1,135000,5,285932.7099,1
132077.5229,0,37,1,17,1,135000,8,299401.439,1
125728.7297,0,70,0,0,5,135000,22,147886.5471,1
35194.45986,23400.77198,57,3,16,3,135000,21,423390.3382,1
99807.39957,0,53,4,19,8,99573.06643,22,20396.41602,0
67689.86579,34118.3091,39,2,6,1,135000,21,421981.21,0
77548.30614,0,69,2,5,7,135000,28,278091.4578,0
81267.00494,0,28,1,12,3,135000,2,402966.1359,1
111914.2961,0,51,4,8,5,135000,21,18718.69985,0
108812.5616,0,78,2,14,4,135000,23,379472.8383,1
92395.88867,0,67,2,10,1,135000,28,272035.2358,0
129217.7592,0,36,3,0,8,88615.4492,4,118017.6604,1
82970.79842,0,49,2,8,8,115204.0007,3,77398.21155,0
120219.7787,0,22,0,6,7,135000,29,438353.3624,1
150000,0,55,0,0,5,135000,29,52967.9648,1
75874.87706,0,34,2,0,6,135000,21,175609.8409,0
47084.64841,22033.74038,38,4,12,7,135000,20,114031.8956,1
71616.21283,0,57,0,12,1,135000,5,235347.1367,0
114235.5889,0,20,0,5,4,135000,15,389422.3778,1
37489.25801,53572.46562,71,0,9,0,135000,28,494354.675,0
47288.78976,54791.54332,45,3,18,8,124071.2758,12,218635.408,1
122128.0174,0,75,3,14,7,135000,23,453851.3739,1
26103.65509,37746.81028,71,0,9,4,135000,11,246953.9916,1
23007.63541,30197.65534,64,0,16,3,135000,2,279673.0349,1
20808.87199,40029.71289,22,0,13,8,89434.68111,25,114108.3233,0
115159.3892,0,68,4,18,7,135000,4,500000,1
107574.9823,0,46,1,12,3,135000,7,60456.07615,1
33869.81399,55828.44529,46,1,3,3,135000,13,38801.94649,1
44409.84309,31333.71639,42,3,8,4,135000,24,457788.3097,0
140468.9759,0,33,4,17,6,135000,13,173789.16,1
101066.7536,0,38,0,16,3,135000,5,41103.37933,1
63010.98878,39102.43657,76,1,16,7,135000,28,157096.4714,0
23229.01672,57041.46098,70,1,12,1,135000,21,97817.04769,1
131094.945,0,20,0,18,7,135000,27,28296.11318,1
35776.12709,55630.21521,29,0,18,6,135000,25,63147.07867,0
28875.47683,35529.51172,57,1,18,6,135000,10,269437.4542,1
49980.67258,37211.23127,42,4,9,1,135000,11,464018.9985,1
50380.37914,43076.97379,41,0,8,3,135000,3,479676.6857,1
59515.58634,71725.56534,58,1,14,2,135000,13,163228.4283,0
126678.7474,0,56,0,2,1,135000,30,115310.955,1
76960.95184,58011.33583,64,3,10,8,107040.4897,15,473206.2764,0
138539.188,0,72,3,0,8,104173.095,18,63498.21135,1
114528.7864,0,46,2,8,0,135000,7,43487.03414,1
107866.5233,0,80,4,5,8,53055.44937,14,38312.17185,1
113897.687,0,64,3,10,4,135000,19,376752.6653,1
112547.1223,0,22,4,14,4,135000,17,477439.5264,1
143239.8592,0,37,1,9,5,135000,4,240477.3689,1
26830.25699,23283.4503,70,4,3,8,91325.50285,17,73267.63058,1
97959.04982,0,63,1,3,3,135000,20,0,1
68923.3912,44821.22098,20,3,17,7,135000,19,392922.1205,0
99033.11618,0,24,1,18,5,135000,13,370662.1075,1
99412.51833,0,74,3,16,2,135000,19,317447.7241,0
75361.36523,69171.13312,60,1,1,2,135000,6,207392.8593,0
96843.49389,0,54,4,8,7,135000,18,4017.750115,0
84203.22127,0,21,1,2,7,113097.0288,6,52135.54403,1
79037.70349,0,42,0,8,0,135000,11,0,0
71862.52528,39946.27434,40,0,9,3,135000,2,407320.0751,1
33262.98922,58433.85327,27,2,7,6,135000,30,139062.8613,1
88044.48843,0,31,4,14,3,135000,8,322255.6502,0
35817.59524,33053.38558,54,2,1,1,135000,3,386728.2655,1
55694.32715,18268.93653,33,3,4,2,135000,17,246347.9796,0
36082.04199,44317.09991,73,3,5,3,135000,13,28983.25994,1
118632.6796,0,48,2,3,0,135000,6,112692.6493,1
49022.60555,44590.54762,30,1,10,8,89493.1018,2,66129.49119,0
108689.3965,0,40,0,3,4,135000,29,225474.4512,1
137082.6524,0,37,1,9,8,135000,9,256322.8543,1
147671.0745,0,48,1,12,1,135000,27,62841.33474,1
41366.5876,38471.85193,28,1,7,0,135000,19,410485.7032,0
103165.3784,0,80,0,12,5,135000,5,441647.329,1
31102.94166,63120.7596,70,2,18,7,135000,5,369525.8456,1
81517.94219,0,31,1,0,1,135000,6,242085.0526,1
140061.7309,0,20,3,15,4,135000,21,79228.72044,1
126246.2335,0,77,1,18,5,135000,22,150048.4648,1
45686.33483,33214.51698,66,3,3,1,135000,28,202040.4688,1
84335.0978,0,72,1,8,1,135000,12,191251.8834,1
77981.00522,0,33,4,10,3,135000,24,63697.94998,0
102448.3458,0,46,4,0,5,135000,25,409674.135,0
40040.18339,19613.65887,35,0,2,3,135000,8,99803.51257,0
57325.63394,67518.3729,30,0,3,3,135000,9,201732.5706,0
134813.5471,0,58,4,15,5,135000,15,270960.8905,1
33775.24678,21997.54055,36,2,1,6,135000,5,485878.0886,1
58303.6497,20672.55685,30,3,16,1,135000,3,137074.9114,0
36261.92818,42306.83304,33,2,4,3,135000,26,172924.5945,1
129637.0031,0,22,4,0,7,135000,14,66660.01747,1
54416.35024,47122.86133,64,3,1,4,135000,18,31411.40277,0
62769.59782,34143.02229,75,1,6,2,135000,22,428442.9666,0
135406.9168,0,67,1,2,3,135000,5,175749.8695,1
21543.05112,49006.57324,34,0,14,0,135000,19,77041.88403,0
73443.47292,0,58,2,0,8,135000,16,465588.337,0
140998.7,0,72,1,14,4,135000,16,454947.659,1
78277.17,0,65,2,19,0,135000,1,49146.50719,0
95975.46445,0,60,2,8,1,135000,28,471029.3363,0
43832.67268,36825.29185,64,2,7,5,135000,26,242040.2964,1
104306.888,0,54,3,7,4,135000,27,360603.2471,1
23100.93076,38881.53588,70,3,19,7,124920.0716,20,30309.13748,1
125924.6285,0,73,0,4,7,135000,30,330645.6817,1
80092.13978,0,41,0,15,3,135000,17,0,0
34575.81157,55354.80927,49,0,18,5,135000,13,122201.5746,1
97392.37045,0,25,0,4,3,135000,30,145979.2893,1
134300.3857,0,71,1,7,0,135000,13,354391.2522,1
63701.84592,60370.77877,51,1,6,3,135000,21,43344.30554,0
115171.7258,0,74,0,16,1,135000,23,369586.8295,1
93458.18989,0,25,0,15,8,131182.9406,23,146163.0274,1
89582.05456,0,42,2,1,2,135000,28,5295.954085,0
61689.89863,25931.97607,39,4,0,8,53097.39236,3,494727.8475,0
91825.67737,0,36,2,5,6,135000,30,187143.7442,0
36201.28865,49957.28114,68,1,16,0,135000,6,310679.3275,0
111724.8347,0,34,4,3,4,135000,12,45407.90802,1
43827.15235,43565.80599,36,3,8,0,135000,14,97299.99378,1
137254.3104,0,56,1,16,8,77703.36297,22,482580.5517,1
27415.68358,14482.7716,77,2,19,6,135000,28,470343.2924,1
30625.31627,61796.19466,21,3,9,7,119018.252,28,13612.21514,1
28814.63501,50386.68869,73,2,12,3,135000,2,173463.651,1
72894.83285,22659.70859,59,3,13,7,135000,22,139441.0012,0
24232.90667,22395.47942,48,0,1,7,135000,30,389257.7595,1
106769.3934,0,37,4,5,2,135000,9,335986.1102,1
94875.11949,0,39,3,10,6,135000,25,157076.6931,0
103930.8245,0,24,1,17,1,135000,15,269319.1661,1
85759.65197,0,32,2,10,2,135000,24,206462.0895,0
129751.0511,0,43,4,9,5,135000,2,174247.8109,0
126682.9251,0,64,1,7,0,135000,30,466005.2554,1
54166.24521,60705.70654,20,0,0,6,135000,10,489818.5295,0
45043.09037,67313.26655,70,2,19,1,135000,12,392049.0514,0
113431.5529,0,31,3,15,7,135000,10,382622.405,1
141485.5513,0,71,0,16,1,135000,4,20441.92673,1
46737.23472,64852.38497,42,1,2,3,135000,22,295620.119,1
34576.67852,74001.68724,72,2,9,0,135000,24,169159.3836,1
90843.41814,0,61,0,6,2,135000,18,321947.7702,1
36438.2847,70523.99957,59,0,14,5,135000,25,298455.2243,1
119912.6893,0,39,3,7,4,135000,14,54840.73957,1
114450.9485,0,29,1,13,5,135000,19,239529.4164,1
33039.49992,23074.60741,34,2,18,2,135000,26,446845.4526,1
48597.81342,54290.61206,70,4,13,7,135000,22,167109.4943,1
107203.7773,0,26,2,6,2,135000,20,306604.7472,1
71092.55242,15353.44381,68,0,18,7,135000,18,387398.4507,0
47981.40228,61056.12604,78,1,10,1,135000,23,197835.583,0
104368.8751,0,72,3,19,2,135000,11,202705.7902,1
55462.67244,11600.57651,41,3,15,0,135000,2,42027.63153,0
42621.16629,21617.89579,32,2,5,3,135000,22,194001.3894,1
30851.48315,23595.42938,78,3,17,2,135000,11,117969.5271,1
97056.25939,0,67,3,7,2,135000,2,454957.6138,1
65474.07409,27681.3174,32,0,14,7,135000,17,123080.1427,0
121170.4692,0,38,1,4,8,99381.86825,1,473466.5794,1
30007.80417,19893.29022,63,0,12,5,135000,16,439340.5697,0
120560.6861,0,73,4,14,7,135000,16,141278.2404,1
36624.3764,17490.14728,35,1,15,3,135000,14,367966.4572,0
115625.6656,0,26,2,5,0,135000,28,454494.9742,1
56598.02272,42441.47555,71,4,10,5,135000,14,34620.31684,0
129118.5519,0,69,0,14,1,135000,9,126361.9653,1
95134.64941,0,43,3,10,4,135000,12,420593.7616,0
35950.69002,59338.72799,30,2,4,8,98174.04423,29,80720.853,1
103431.5539,0,49,4,1,4,135000,15,217612.6594,0
90127.51395,0,26,2,2,8,65834.21442,25,139630.4556,0
33374.98209,25212.22829,61,0,0,4,135000,19,165981.9315,0
126344.4557,0,49,2,14,5,135000,4,39675.04254,1
113721.9289,0,66,2,6,0,135000,15,50726.10231,1
81557.97677,0,40,0,2,2,135000,19,62197.7659,1
95854.2807,0,62,0,5,8,119395.9519,21,97303.03328,1
95735.32276,0,29,3,11,7,135000,29,85816.76412,0
37638.34577,72478.37286,58,3,7,7,116152.7987,9,45170.58545,1
49176.69202,29912.74316,66,0,15,2,135000,15,440809.3877,0
80716.54955,0,79,2,14,0,135000,5,266685.0428,0
105646.1997,0,59,1,3,8,88706.1948,30,163283.0061,1
87121.41559,0,25,0,12,0,135000,9,419645.7815,1
26842.13948,20442.35428,70,2,9,7,135000,11,337168.3457,1
93216.51782,0,75,4,13,5,135000,4,439422.8855,0
146370.2049,0,71,1,19,5,135000,12,309204.736,1
29724.09253,64774.95947,49,2,8,4,135000,12,40858.34964,1
143709.4215,0,51,0,16,3,135000,7,297948.4964,1
20000,25447.55087,27,0,6,1,135000,18,398008.776,1
48362.79485,64788.42282,40,3,10,3,135000,4,0,0
45789.14735,34516.41084,31,0,12,2,135000,4,473339.6622,0
126471.9181,0,77,3,10,3,135000,5,437345.1063,1
106921.3431,0,36,3,16,7,115041.1961,21,94318.03402,1
118526.9551,0,33,3,14,7,128321.1675,20,460317.7887,1
113390.8027,0,59,4,10,6,135000,10,112239.0269,1
85914.2271,0,77,2,1,8,135000,10,131436.0378,0
114495.4691,0,36,3,9,0,135000,14,36282.40997,1
71347.71227,53511.25443,31,0,1,1,135000,9,144669.567,0
43566.97431,20849.2973,51,2,15,3,135000,26,477050.4319,1
110476.3152,0,32,2,15,7,135000,30,467600.6561,1
112308.6969,0,42,3,14,1,135000,22,288488.492,1
25728.23081,12215.27825,64,4,7,0,135000,30,441966.5686,1
21571.09379,58640.12589,65,1,18,0,135000,17,368401.3864,1
77838.59047,0,65,0,11,8,70809.39882,28,378681.8105,1
95106.44566,0,67,0,1,4,135000,23,438544.0041,1
74547.75913,18368.38838,35,2,17,2,135000,22,173022.6886,0
76351.13728,0,57,1,18,1,135000,2,113077.2353,0
77917.28955,0,28,2,4,2,135000,15,143396.9944,0
29090.32999,56871.20189,52,0,17,4,135000,21,264669.4435,1
121756.9615,0,33,3,1,3,135000,16,115680.6021,1
71342.3838,12293.25391,54,0,10,8,120022.3902,4,231996.7468,1
150000,0,74,0,7,1,135000,15,155584.6972,1
30152.40464,31970.49995,74,2,2,0,135000,11,198376.4253,1
30740.18376,62526.21202,24,0,18,4,135000,7,176536.3786,0
84024.68079,0,54,4,18,8,135000,6,337108.7777,0
132440.6696,0,46,2,7,8,119796.9095,10,183894.2865,1
111458.4802,0,32,2,19,7,135000,18,381758.7145,1
55973.67662,16185.24764,76,1,6,5,135000,23,26093.83703,0
134471.1102,0,60,3,12,8,55509.37293,3,272009.1632,1
115596.6123,0,30,0,13,0,135000,6,5086.540816,1
55044.1066,29322.76324,45,0,4,8,114101.8884,6,258517.8619,1
42890.38723,58847.46728,47,2,19,0,135000,29,408620.0299,1
78509.73629,0,53,1,18,6,135000,11,115100.9283,0
115630.3728,0,60,1,14,4,135000,14,142854.1426,1
83418.11988,0,58,3,16,6,135000,21,92155.40682,0
82787.61695,0,69,4,4,5,135000,14,199044.494,0
101543.9956,0,60,3,9,0,135000,20,66464.18848,1
86007.0738,0,67,4,19,8,78154.49788,14,30018.64198,0
86623.68309,0,38,3,17,5,135000,16,464585.4136,0
29123.77478,66522.01133,22,2,5,1,135000,17,454092.8197,1
78968.47598,0,43,2,14,6,135000,13,243507.6865,0
114749.1719,0,23,0,16,7,135000,20,42025.6607,1
50194.50781,38468.40302,75,1,7,1,135000,25,80387.3802,0
45144.75342,13595.24847,24,2,10,4,135000,6,258505.0752,1
23562.60317,56940.54641,27,2,2,7,135000,2,400129.2414,1
102476.1841,0,49,1,13,3,135000,23,152705.578,1
42509.61502,55753.85342,20,4,19,5,135000,14,278502.3324,1
86346.42344,0,50,3,2,1,135000,8,371826.1484,0
20000,45564.44351,26,1,18,2,135000,23,811.233153,1
104962.3213,0,76,3,0,7,135000,15,205456.4825,0
20000,56402.06478,64,4,17,8,87962.05785,16,461223.86,1
99945.79676,0,66,2,7,6,135000,1,132557.4532,1
101779.3902,0,28,4,16,5,135000,4,474756.7836,1
125453.7298,0,66,4,12,2,135000,20,183805.5791,1
109912.9582,0,73,1,15,7,135000,10,41543.76983,1
35748.7491,68458.69375,28,3,15,5,135000,9,142679.8697,1
109447.4568,0,70,3,11,6,135000,3,241159.839,1
96550.46861,0,46,4,14,5,135000,10,35802.91712,0
101562.1061,0,59,1,15,3,135000,26,123791.1412,0
95650.58462,0,44,2,15,5,135000,2,224758.7662,1
91850.1359,0,67,4,18,2,135000,12,447141.9696,0
21882.17407,21565.31247,80,2,19,2,135000,10,10638.81168,1
20000,15865.80548,80,3,14,1,135000,8,365821.8727,1
39234.03949,60054.3149,63,2,5,5,135000,20,371020.544,1
51888.51738,10000,80,2,19,0,135000,28,335059.667,1
100770.7787,0,45,4,11,8,59698.6405,16,252548.4016,0
71340.62234,33710.5217,76,4,6,7,135000,16,272351.6326,0
118029.4243,0,41,0,14,3,135000,26,450650.2171,0
74179.213,17582.58225,41,4,11,3,135000,25,64499.49633,1
44746.90311,49926.04704,29,4,11,7,135000,26,373748.1998,1
52787.26607,31890.06145,26,4,3,1,135000,23,78854.84383,1
27174.56775,28480.50224,72,2,10,1,135000,26,235517.7057,1
113526.3416,0,40,0,9,6,135000,23,338284.4939,1
60394.50385,26972.13957,69,1,12,8,135000,21,445734.483,0
127521.587,0,78,0,18,1,135000,8,332586.2203,1
20000,73310.33712,80,1,4,5,135000,18,395555.7368,1
60329.49862,55622.14884,77,0,16,2,135000,6,194778.5977,0
58652.8533,75000,26,4,3,7,135000,13,315279.2106,0
20421.06203,43673.42383,27,0,1,8,72637.88349,16,203564.9978,1
96205.4869,0,20,4,11,1,135000,29,263129.5533,0
63443.73862,55812.25492,22,1,11,5,135000,18,90608.36342,0
100944.1431,0,53,2,12,3,135000,30,100645.7799,1
134994.341,0,73,2,13,8,113414.1996,12,32916.07259,1
92899.01242,0,22,4,5,0,135000,26,258454.6586,0
96546.44309,0,44,4,8,1,135000,28,123743.6314,0
100163.7051,0,55,4,12,3,135000,26,485751.3709,0
64777.9497,43444.87039,49,4,3,7,135000,14,1470.588698,1
124972.1483,0,35,3,5,1,135000,10,58001.55173,1
128008.6716,0,43,0,18,4,135000,5,288001.8097,1
67676.55114,32056.28439,49,3,7,5,135000,9,374168.6356,0
37309.70959,62623.86638,67,3,5,6,135000,12,66797.56817,1
107521.0845,0,35,1,4,6,135000,6,466270.1097,1
148866.4467,0,60,2,15,8,68207.82215,13,8499.209514,1
48930.00366,30379.74756,65,4,19,1,135000,4,119518.4377,1
129476.7258,0,63,2,13,3,135000,28,405703.6642,1
88821.0294,0,72,4,9,1,135000,25,269134.6707,0
30576.83581,56458.90931,33,3,3,4,135000,27,335387.7493,1
106372.3208,0,57,4,15,6,135000,1,116848.7339,0
77093.71734,0,74,2,19,3,135000,21,260896.0069,0
42567.75214,19976.90712,67,0,11,5,135000,7,360796.7735,0
128869.3829,0,80,3,13,5,135000,1,176798.7245,1
66686.11996,58152.58041,79,0,4,0,135000,5,154442.275,0
101498.6335,0,51,3,16,4,135000,8,40976.76017,1
147025.1387,0,34,1,14,2,135000,1,10230.19358,1
25022.09904,49175.57774,32,2,11,2,135000,25,384643.6694,1
53928.48875,10000,58,1,6,3,135000,1,128921.5382,0
79940.35309,0,48,1,9,2,135000,3,421481.7283,0
42805.61945,75000,26,2,1,1,135000,6,425820.0695,1
31916.28684,51431.43115,76,0,16,6,135000,16,83000.61655,0
138487.2306,0,28,3,0,4,135000,4,101221.4721,1
106363.9297,0,55,2,4,7,135000,30,217769.8818,1
99920.55386,0,33,2,11,2,135000,2,421357.8054,0
78758.74395,0,50,2,4,2,135000,1,310826.8044,0
113563.5347,0,69,2,18,7,135000,24,147182.1118,1
58452.79562,26084.48879,74,0,3,8,71624.31227,5,190933.2034,0
53879.77223,36054.9776,72,4,12,2,135000,25,500000,0
117068.7579,0,41,0,12,1,135000,28,201916.7725,0
50523.13973,74097.03638,21,1,17,2,135000,29,130630.8475,0
145565.4745,0,58,4,16,5,135000,13,348870.6235,1
28021.1512,54648.34305,28,1,19,8,64062.21538,20,222619.8886,0
139681.509,0,25,0,3,3,135000,17,209683.0137,1
107372.3108,0,35,2,13,7,128705.4684,30,204731.291,1
79199.17242,22174.21265,76,0,0,2,135000,27,217386.98,0
38794.98603,66379.23025,41,4,6,1,135000,8,474776.2296,1
134986.2729,0,21,1,9,4,135000,19,73984.7905,1
129545.0425,0,54,3,12,6,135000,14,480153.2898,1
109291.2881,0,24,0,14,8,135000,8,154396.2971,1
90055.83834,0,58,0,12,2,135000,6,72929.36984,1
28934.35603,47998.76375,21,0,14,7,135000,10,289599.0667,0
127964.0908,0,40,1,2,4,135000,4,190179.0419,1
108930.2412,0,27,0,8,5,135000,1,99603.21465,1
138888.6968,0,56,1,1,0,135000,27,297317.6168,1
53000.18197,66176.06337,74,2,3,4,135000,23,385649.1696,0
100115.5435,0,28,3,7,6,135000,17,396110.5774,1
86119.55739,0,65,1,4,6,135000,28,362691.7662,1
90014.12211,0,55,2,2,3,135000,14,313059.9243,0
31364.77132,14229.39778,32,0,18,5,135000,17,410253.4312,0
83756.40013,0,53,0,0,6,135000,2,84801.85703,0
113373.8732,0,65,4,16,2,135000,2,500000,1
30109.84873,19747.70285,50,1,9,2,135000,18,65751.65169,1
86726.88484,0,25,2,4,2,135000,20,139890.9753,0
145652.9439,0,62,2,16,2,135000,9,366163.548,1
52143.27984,14078.68567,48,2,16,5,135000,18,441352.5756,0
138676.2383,0,45,1,2,0,135000,11,41741.21475,1
73373.41052,15369.71763,79,0,17,2,135000,22,44046.1606,0
39987.03995,15082.14278,34,3,15,0,135000,8,258198.6882,1
41786.63313,25219.44697,42,1,13,3,135000,3,162383.7961,1
115687.4656,0,68,4,4,7,135000,18,500000,1
83796.29692,0,40,4,17,1,135000,11,27265.5771,0
117853.357,0,59,1,18,7,135000,6,482839.9997,1
140109.3849,0,73,2,7,0,135000,3,242828.5255,1
132359.282,0,43,2,19,1,135000,27,473869.0042,1
97297.63392,0,33,1,18,0,135000,5,186584.3698,1
128639.5068,0,34,2,1,6,135000,1,344823.7843,1
117836.7592,0,78,3,1,6,135000,28,100762.853,1
126178.6813,0,55,3,12,8,125851.4991,27,196694.3948,1
123894.6321,0,37,1,4,5,135000,13,163076.8661,1
83055.31475,0,75,2,11,0,135000,30,485839.1724,0
116529.0445,0,36,3,10,7,135000,20,1193.209748,1
51430.29843,33321.09764,76,1,19,5,135000,9,459927.1515,0
146646.865,0,20,0,14,8,113750.1031,17,0,1
122735.0788,0,56,3,7,0,135000,30,338292.391,1
130336.2392,0,31,2,5,1,135000,7,414132.2637,1
86583.62494,0,30,1,16,1,135000,5,188101.6828,1
54323.70673,13452.97977,20,2,17,5,135000,27,16917.26034,0
82358.66907,0,64,1,16,4,135000,23,491988.1052,1
28723.38541,31515.76846,69,3,0,8,130358.4349,16,362198.3564,1
100836.3652,0,25,0,11,8,59834.25197,24,314320.9997,1
124169.2996,0,79,4,12,0,135000,9,261637.3249,1
74685.89831,59948.9671,76,2,16,2,135000,30,228373.4776,0
94446.07197,0,57,4,14,4,135000,5,399334.273,0
76734.49961,36975.46838,47,0,4,6,135000,9,35806.9829,1
33288.74272,44289.37757,75,0,18,6,135000,10,29935.17027,0
134296.4469,0,79,3,5,3,135000,7,482818.6213,1
28607.92066,16450.74592,62,2,3,6,135000,27,409247.3203,1
105397.9172,0,72,2,0,4,135000,18,234885.2467,1
144477.5525,0,59,0,8,5,135000,29,42434.94971,1
56372.84279,40608.10488,22,0,5,7,135000,15,267989.6081,0
84643.44393,0,39,0,8,8,101167.9321,20,68810.64537,0
142845.1561,0,48,4,11,8,67696.29972,8,216450.6427,1
145340.0197,0,75,2,3,3,135000,4,470740.3451,1
20000,71451.26852,35,4,17,5,135000,4,338900.8924,1
76380.49619,0,63,0,4,7,135000,20,230788.8942,1
132723.1313,0,34,2,14,8,104751.8149,26,424368.0166,1
44764.69401,53460.06847,22,4,17,3,135000,19,31526.98222,1
141343.0707,0,28,3,10,4,135000,29,57537.54496,1
133214.295,0,30,3,14,2,135000,27,203135.561,1
99330.6214,0,69,4,14,8,116995.8725,10,155743.1447,1
28517.14079,27836.58584,72,3,7,2,135000,30,476519.4282,1
68511.66,30350.5214,53,4,13,4,135000,12,328948.145,1
136819.8748,0,38,1,7,0,135000,13,115332.7954,1
95722.39689,0,43,3,13,7,122060.8884,26,410657.5497,0
136736.6995,0,63,4,6,5,135000,3,100104.7511,1
118903.1106,0,77,0,9,3,135000,29,500000,1
50386.88422,73910.28469,73,2,5,6,135000,17,153140.8672,0
57293.02557,48451.51146,28,4,2,2,135000,2,452814.2766,0
95647.28331,0,63,4,10,0,135000,11,463069.2878,1
107910.1801,0,79,3,11,0,135000,7,41436.32993,1
20000,20231.40826,56,0,10,5,135000,19,180203.7856,1
132834.1475,0,55,4,16,4,135000,20,450908.7643,1
44912.82117,61732.91785,59,2,7,5,135000,22,500000,1
88287.27333,0,53,3,14,4,135000,10,134682.4474,0
