n1,n2,n3,n4,n5,n6,n7,n8,class
65.7,56.5,1013.9,14.9,3.4,7.0,82.0,55.0,0.0
77.2,64.1,1012.1,14.4,3.9,15.0,86.0,68.0,1.0
79.6,67.0,1013.8,13.0,3.6,9.9,87.1,71.1,1.0
72.7,55.8,1020.0,14.7,1.8,4.1,84.0,60.1,0.0
81.5,69.2,1014.2,13.4,1.0,4.1,91.9,71.1,0.0
73.6,61.7,1017.1,14.4,2.3,6.0,81.0,66.0,0.0
67.2,62.0,1017.3,11.7,4.6,18.1,75.0,61.0,1.0
73.5,66.3,1010.6,13.2,4.7,24.1,82.9,64.9,1.0
77.5,70.3,1014.5,14.0,4.4,8.9,86.0,71.1,1.0
81.1,69.1,1014.3,14.9,6.0,9.9,90.0,71.1,0.0
73.0,63.1,1021.2,14.6,2.3,8.0,82.9,63.0,0.0
75.9,66.8,1014.9,14.1,2.9,8.9,86.0,68.0,1.0
79.8,69.8,1011.2,14.2,5.7,15.0,86.0,73.9,1.0
66.4,51.7,1023.2,14.9,1.2,4.1,78.1,53.1,0.0
71.8,63.1,1013.2,12.7,4.4,12.0,82.0,64.9,1.0
64.8,54.6,1021.6,14.9,2.8,8.0,73.9,55.9,1.0
74.3,64.8,1010.7,14.5,1.5,5.1,86.0,66.0,1.0
72.9,65.9,1020.0,10.9,2.7,5.1,82.9,66.0,0.0
66.6,57.9,1020.8,13.9,3.3,7.0,77.0,57.0,1.0
61.4,51.6,1023.5,14.9,3.1,7.0,72.0,52.0,0.0
70.2,58.7,1018.5,14.9,7.2,13.0,82.0,63.0,0.0
69.8,58.6,1016.4,13.7,3.5,11.1,80.1,63.0,1.0
53.7,43.0,1024.2,12.8,2.9,9.9,63.0,43.0,0.0
61.7,50.6,1017.7,13.2,3.9,12.0,75.9,48.0,0.0
62.1,61.0,1022.1,4.8,10.2,15.0,66.0,60.1,1.0
74.0,69.4,1015.2,12.5,6.6,19.0,87.1,66.0,0.0
70.0,68.6,1004.0,7.2,5.9,15.0,78.1,66.0,1.0
69.6,59.5,1012.4,14.9,4.6,15.0,84.0,57.9,1.0
59.0,57.2,1012.7,8.0,2.8,8.0,66.0,54.0,1.0
51.8,39.4,1025.0,14.5,3.4,8.9,66.0,39.0,0.0
51.8,48.1,1022.6,13.5,6.5,13.0,60.1,45.0,0.0
40.7,29.0,1017.2,14.8,3.0,8.9,54.0,31.1,0.0
54.7,46.7,1024.9,13.2,7.5,9.9,64.9,45.0,0.0
56.7,53.0,1017.2,7.7,5.3,15.0,62.1,54.0,1.0
51.6,47.3,1017.1,7.2,7.4,12.0,55.0,48.9,0.0
52.4,41.7,1024.2,14.9,7.4,20.0,63.0,45.0,0.0
45.3,36.2,1022.1,14.5,4.4,8.0,57.0,37.9,0.0
50.0,45.8,1009.2,9.0,11.0,18.1,55.0,44.1,1.0
13.4,1.6,1032.5,13.5,6.7,15.0,26.2,4.1,0.0
31.9,22.6,1016.5,14.9,5.0,12.0,42.1,25.2,0.0
30.9,24.0,1016.4,10.4,11.9,25.1,35.1,27.1,1.0
36.9,28.6,1020.4,12.6,12.6,18.1,45.0,34.0,1.0
33.3,20.6,1023.1,14.9,2.6,8.0,51.1,23.2,0.0
36.4,30.8,1018.6,4.8,11.9,18.1,39.0,33.1,1.0
25.9,18.6,1030.7,14.8,5.1,15.9,37.9,18.1,0.0
28.8,19.3,1021.7,11.9,9.0,14.0,33.1,21.2,0.0
15.5,6.7,1033.0,14.7,7.7,13.0,29.1,8.2,0.0
34.1,29.8,1022.2,6.6,7.6,13.0,39.0,29.1,0.0
30.8,27.4,1030.9,4.3,3.8,7.0,33.1,29.1,0.0
33.5,28.3,1017.8,15.0,2.8,7.0,43.0,27.1,0.0
33.1,28.3,1019.4,11.7,8.1,15.9,37.9,30.2,0.0
27.7,21.5,1019.6,14.5,4.4,11.1,37.0,20.1,0.0
36.0,31.1,1007.1,13.5,9.1,19.0,39.9,33.1,1.0
26.0,17.8,1017.4,11.1,13.4,18.1,30.2,23.2,0.0
38.9,32.2,1010.1,13.6,5.0,12.0,53.1,31.1,0.0
23.4,15.0,1019.5,13.9,2.0,6.0,32.0,16.2,0.0
22.2,14.8,1016.4,13.2,12.7,20.0,31.1,14.2,0.0
22.6,14.1,1022.9,12.6,7.1,12.0,37.9,15.3,0.0
38.4,26.2,1017.0,14.5,8.0,14.0,48.9,29.1,0.0
34.2,23.6,1019.0,14.9,4.2,6.0,48.0,27.1,0.0
40.6,30.7,1021.7,14.9,2.5,8.9,66.9,27.1,0.0
40.7,31.5,1015.6,14.0,4.7,11.1,59.0,29.1,0.0
30.6,26.6,1017.3,5.7,11.0,17.1,39.0,27.1,1.0
32.1,23.4,1025.0,12.1,1.5,5.1,37.9,28.2,0.0
31.9,21.9,1019.7,14.4,5.9,17.1,50.0,22.1,0.0
38.1,34.1,1017.6,5.3,10.3,15.0,48.0,34.0,1.0
38.0,26.6,1028.6,14.9,5.7,11.1,53.1,28.2,0.0
56.1,40.0,1019.6,15.3,5.7,14.0,70.0,41.0,0.0
33.2,17.6,1027.1,14.7,2.2,6.0,48.0,25.2,0.0
38.4,36.1,1011.0,3.7,10.3,20.0,53.1,34.0,1.0
42.7,37.8,1010.5,10.9,7.4,13.0,57.0,34.0,1.0
52.7,46.9,999.6,8.5,9.9,18.1,64.9,46.0,1.0
43.0,34.3,1010.7,12.5,5.0,15.0,57.0,34.0,1.0
29.4,19.7,1018.1,13.0,3.0,9.9,46.0,20.1,0.0
40.0,22.8,1028.0,14.9,2.2,8.0,52.0,30.2,0.0
57.4,31.9,1017.7,14.1,2.0,4.1,73.0,39.0,0.0
47.5,35.2,1010.7,14.9,4.3,8.9,61.0,35.1,1.0
56.5,47.4,1010.5,8.7,2.8,9.9,80.1,39.9,0.0
70.1,50.8,1010.7,13.1,11.1,18.1,87.1,60.1,1.0
63.2,46.7,1021.4,14.9,5.7,17.1,75.9,51.1,0.0
62.2,34.4,1023.6,14.8,4.7,12.0,81.0,44.1,0.0
73.5,57.5,1001.4,14.9,5.8,13.0,84.9,64.0,1.0
59.7,48.4,1024.1,12.2,3.3,8.9,75.9,48.9,1.0
74.1,54.1,1010.4,14.9,6.9,13.0,88.0,59.0,0.0
77.1,52.8,1015.0,14.8,6.7,13.0,87.1,69.1,1.0
73.4,63.0,1008.5,14.7,5.4,12.0,84.9,64.0,1.0
51.8,42.8,1023.9,14.9,9.9,13.0,60.1,46.0,0.0
67.2,62.7,1009.9,10.8,7.0,25.1,77.0,61.0,1.0
70.5,62.9,1013.9,14.9,6.3,9.9,80.1,63.0,1.0
64.5,45.7,1022.2,14.9,7.5,15.0,75.0,54.0,0.0
77.9,59.0,1015.7,14.9,8.3,11.1,91.0,68.0,0.0
75.2,68.6,1011.6,9.4,6.9,9.9,89.1,68.0,0.0
83.6,63.0,1012.2,14.9,3.5,8.0,96.1,73.0,0.0
71.2,66.9,1014.5,11.1,2.5,7.0,79.0,66.9,1.0
77.4,66.2,1012.1,14.9,4.3,7.0,86.0,68.0,0.0
70.9,53.3,1016.7,14.9,2.1,6.0,81.0,60.1,0.0
70.2,57.7,1016.2,14.9,3.5,8.0,80.1,60.1,0.0
75.8,70.6,1008.2,10.9,5.1,9.9,82.9,69.1,0.0
74.3,69.3,1011.5,13.7,6.8,15.9,88.0,63.0,1.0
65.7,54.1,1018.9,14.9,7.1,11.1,73.0,57.0,1.0
80.6,71.4,1011.7,12.8,12.0,18.1,88.0,73.9,1.0
80.6,70.2,1019.8,9.7,8.0,12.0,89.1,72.0,0.0
80.3,68.7,1019.1,14.4,5.9,18.1,93.9,69.1,0.0
84.8,69.4,1011.9,14.8,4.8,8.0,97.0,73.0,0.0
87.8,75.5,1008.3,14.2,3.4,8.0,100.0,79.0,0.0
72.1,63.7,1012.9,14.3,5.7,18.1,82.9,68.0,1.0
73.9,66.4,1017.0,14.4,2.8,8.9,84.0,64.0,0.0
75.6,71.0,1008.1,8.0,2.9,9.9,86.0,70.0,0.0
73.3,59.8,1017.0,14.9,5.5,15.9,80.1,66.9,1.0
71.9,61.0,1021.5,14.0,8.4,14.0,93.0,61.0,1.0
59.0,56.4,1016.4,7.1,7.7,9.9,63.0,57.0,1.0
68.5,55.6,1020.2,14.9,7.5,14.0,79.0,63.0,0.0
66.9,57.8,1018.1,14.9,8.7,17.1,78.1,59.0,1.0
66.7,63.0,1014.8,7.0,2.7,8.9,75.0,62.1,1.0
61.4,54.2,1014.9,12.8,2.9,6.0,68.0,53.1,1.0
67.8,63.2,1010.6,12.4,8.1,13.0,73.9,64.0,1.0
58.4,45.9,1015.2,14.9,6.4,15.0,66.9,48.0,0.0
61.4,49.5,1020.9,13.6,1.7,7.0,81.0,48.0,0.0
72.5,58.7,1012.3,11.6,7.6,12.0,84.0,63.0,1.0
63.8,44.9,1013.3,14.9,4.3,13.0,84.9,50.0,0.0
63.0,38.4,1012.7,14.8,11.7,22.0,73.0,55.9,0.0
50.7,30.5,1022.5,14.9,7.6,12.0,64.0,44.1,1.0
56.6,35.1,1016.6,14.9,3.9,14.0,75.0,42.1,0.0
48.3,36.0,1021.3,14.7,6.7,13.0,64.0,37.9,0.0
36.1,21.0,1029.0,14.9,5.9,12.0,48.0,27.1,0.0
38.7,27.3,1027.9,12.6,3.9,9.9,46.0,34.0,1.0
53.6,37.7,1012.9,14.8,2.0,6.0,70.0,39.0,0.0
63.3,59.3,1016.1,9.6,6.4,12.0,70.0,59.0,1.0
52.6,31.6,1022.7,14.9,8.3,13.0,66.9,45.0,0.0
35.7,17.9,1035.7,14.9,1.8,6.0,48.0,25.2,0.0
49.3,37.2,1011.4,14.9,5.3,14.0,63.0,39.0,0.0
36.6,20.8,1026.4,14.9,7.8,17.1,48.0,28.2,0.0
48.4,35.1,1005.9,14.9,7.8,12.0,57.0,43.0,0.0
37.5,29.8,1029.1,11.6,6.7,11.1,39.9,36.0,1.0
31.3,25.0,1014.0,11.0,12.3,17.1,33.1,29.1,0.0
29.3,22.3,1023.9,13.9,4.4,9.9,37.0,23.2,0.0
41.7,41.2,1008.8,2.1,6.8,15.9,45.0,39.9,1.0
37.7,22.4,1008.6,14.9,12.7,20.0,44.1,32.0,0.0
23.3,13.3,1026.2,14.9,6.5,11.1,30.2,17.2,0.0
33.1,21.2,1015.8,11.2,12.3,20.0,41.0,26.2,0.0
34.1,32.4,1013.2,5.1,10.8,20.0,39.9,28.2,1.0
30.9,30.3,1019.6,6.1,9.8,18.1,33.1,28.2,1.0
14.2,4.3,1035.4,14.9,7.3,13.0,26.2,8.2,0.0
5.7,-9.8,1042.0,14.9,6.1,8.9,11.1,2.1,0.0
8.6,1.7,1031.9,12.3,3.8,12.0,14.2,2.1,0.0
13.8,2.0,1033.7,14.4,7.1,25.1,31.1,4.1,0.0
35.2,27.1,1012.2,14.9,2.8,11.1,44.1,28.2,0.0
14.6,8.9,1022.0,10.4,5.3,12.0,20.1,11.1,0.0
10.6,-0.3,1026.5,12.4,19.1,29.9,32.0,4.1,0.0
40.3,26.2,1015.4,14.9,4.7,12.0,57.0,32.0,0.0
9.3,-3.6,1033.3,14.9,6.5,13.0,22.1,3.2,0.0
6.7,-11.4,1040.6,15.3,6.5,14.0,18.1,-0.8,0.0
14.6,2.2,1029.9,7.6,12.3,19.0,28.2,6.3,1.0
32.2,23.6,1001.6,9.7,12.3,26.0,37.0,22.1,0.0
36.4,23.3,1019.9,14.7,2.8,8.0,48.0,26.2,0.0
46.1,29.0,1000.3,14.9,13.2,22.0,53.1,41.0,0.0
45.9,23.4,1017.7,14.9,5.0,12.0,66.9,35.1,0.0
44.8,23.3,1018.1,14.9,5.3,15.9,64.0,32.0,0.0
34.9,14.4,1025.7,14.9,3.9,8.0,44.1,28.2,0.0
36.5,24.6,1015.0,14.8,3.7,8.0,53.1,26.2,0.0
22.3,8.7,1022.5,12.3,17.6,28.0,29.1,16.2,0.0
33.8,18.7,1029.1,10.1,3.2,12.0,42.1,28.2,0.0
48.8,25.5,1017.0,14.4,7.2,20.0,66.9,32.0,0.0
49.0,24.7,1009.1,14.9,8.1,20.0,63.0,35.1,1.0
44.9,13.6,1018.0,14.9,11.1,15.9,53.1,37.0,0.0
49.2,41.0,1006.5,7.5,11.1,15.9,57.0,45.0,1.0
49.8,28.7,1018.9,14.9,10.1,14.0,64.9,39.9,0.0
45.1,23.7,1027.9,14.9,7.0,13.0,55.0,37.0,0.0
48.5,27.5,1020.0,14.9,9.2,20.0,62.1,39.0,1.0
43.5,14.4,1012.7,14.9,8.9,15.9,57.0,32.0,0.0
45.6,35.3,1002.2,9.6,9.0,12.0,51.1,42.1,1.0
48.4,44.3,1009.9,12.8,11.4,25.1,57.9,39.0,1.0
62.3,45.6,1016.7,14.9,5.9,13.0,75.0,51.1,0.0
56.3,48.1,1019.0,11.2,8.0,13.0,70.0,50.0,0.0
66.8,51.6,996.9,14.9,11.7,22.0,78.1,57.9,1.0
67.4,52.0,1016.1,14.7,3.3,20.0,86.0,52.0,1.0
66.7,37.6,1015.7,14.8,6.7,14.0,79.0,54.0,0.0
71.3,60.5,1009.8,13.0,2.9,22.0,82.0,64.0,1.0
68.5,50.6,1014.8,14.9,4.5,13.0,81.0,54.0,0.0
73.6,59.0,1010.5,14.8,7.6,13.0,84.9,64.0,1.0
68.0,62.5,1013.8,13.0,3.9,12.0,75.0,63.0,1.0
69.7,51.1,1019.1,14.9,5.6,14.0,80.1,59.0,0.0
71.8,52.4,1016.6,14.9,6.0,12.0,87.1,59.0,0.0
81.8,58.1,1013.1,14.9,7.7,12.0,93.0,73.0,0.0
77.5,60.5,1015.0,14.9,6.8,12.0,88.0,69.1,0.0
89.1,67.6,1011.2,14.2,6.4,12.0,105.1,73.9,0.0
90.5,65.0,1012.9,14.7,4.2,8.9,100.0,79.0,0.0
79.2,72.4,1009.5,14.2,5.9,15.0,95.0,73.0,1.0
68.6,62.6,1014.0,8.5,2.9,7.0,80.1,60.1,0.0
81.8,70.8,1017.0,14.4,5.8,8.9,90.0,73.0,0.0
74.9,63.7,1014.0,14.9,3.0,8.0,82.9,66.9,0.0
83.0,74.3,1009.7,14.2,4.3,20.0,93.9,73.0,1.0
71.4,65.6,1017.6,12.8,3.9,13.0,82.9,64.0,1.0
73.3,61.6,1016.3,14.9,2.9,8.9,82.9,63.0,0.0
75.2,64.3,1018.5,14.6,2.2,6.0,87.1,64.0,0.0
84.3,71.3,1013.9,14.9,2.6,8.0,98.1,72.0,0.0
77.4,70.3,1014.8,14.6,8.4,20.0,91.9,70.0,1.0
81.9,71.0,1010.7,14.1,4.5,7.0,97.0,73.9,1.0
81.2,70.7,1013.5,14.9,4.8,9.9,90.0,72.0,0.0
87.7,71.7,1012.9,14.3,5.7,11.1,99.0,75.0,0.0
73.5,65.8,1011.5,9.2,1.9,5.1,82.9,66.9,1.0
73.5,52.9,1016.8,14.9,2.6,6.0,88.0,59.0,0.0
63.1,42.0,1019.9,14.9,2.8,6.0,75.0,48.9,0.0
75.1,55.8,1015.5,14.9,5.5,7.0,89.1,62.1,0.0
64.8,47.6,1016.6,14.9,3.7,5.1,77.0,52.0,0.0
67.3,44.5,1016.2,13.3,2.9,7.0,84.9,51.1,0.0
62.2,51.5,1022.6,14.9,3.9,7.0,75.0,55.0,0.0
76.4,69.4,1012.4,11.4,4.6,9.9,91.9,64.9,0.0
69.3,58.6,1015.8,14.9,5.9,14.0,90.0,60.1,1.0
64.3,49.2,1017.5,14.9,3.3,9.9,84.9,50.0,0.0
62.8,60.1,1013.6,8.0,5.2,9.9,66.9,60.1,1.0
54.0,42.3,1024.9,14.9,1.4,4.1,68.0,41.0,0.0
45.7,36.0,1032.8,14.5,1.1,5.1,62.1,33.1,0.0
52.6,32.0,1023.1,14.9,5.3,12.0,64.0,39.0,0.0
64.9,53.8,1008.2,14.8,3.8,8.0,78.1,53.1,1.0
48.9,35.5,1023.9,14.7,2.4,7.0,59.0,43.0,1.0
53.6,31.0,1007.4,14.7,13.9,24.1,64.9,46.9,1.0
53.0,33.7,1005.3,14.9,12.6,22.9,57.9,48.0,0.0
46.4,27.8,1019.9,14.9,4.8,14.0,69.1,33.1,0.0
54.5,46.8,997.8,12.5,7.2,14.0,64.0,48.9,1.0
44.5,30.8,1018.1,14.9,3.3,11.1,57.9,32.0,0.0
43.9,40.2,1007.0,7.6,10.1,19.0,52.0,39.9,1.0
32.0,25.6,1007.4,10.8,16.6,29.9,39.0,28.2,1.0
31.7,23.1,1022.1,14.9,6.6,12.0,37.0,27.1,0.0
47.2,36.5,1004.0,14.9,8.6,15.9,62.1,37.9,0.0
25.7,15.5,1019.2,14.9,8.0,18.1,43.0,17.2,0.0
40.9,31.8,1024.3,14.9,1.7,6.0,64.9,30.2,0.0
41.9,28.9,1015.9,14.9,3.6,14.0,55.0,30.2,0.0
27.9,15.8,1024.5,14.5,5.4,9.9,37.9,20.1,0.0
40.0,30.2,1008.7,14.9,9.2,25.1,46.9,36.0,0.0
30.7,20.4,1017.2,14.9,2.0,7.0,57.0,19.2,0.0
40.1,31.9,1008.7,14.8,15.2,22.0,54.0,32.0,1.0
32.3,27.3,1015.8,10.6,16.2,25.1,37.0,29.1,1.0
29.7,20.2,1014.6,14.9,3.2,6.0,43.0,21.2,0.0
37.3,31.8,1009.7,14.8,3.8,9.9,44.1,31.1,0.0
32.7,26.8,1016.5,14.9,1.7,7.0,46.9,23.2,0.0
43.2,22.7,1015.5,14.9,15.2,32.1,57.9,34.0,0.0
39.8,26.4,1014.4,14.9,0.8,8.0,57.0,29.1,0.0
29.5,20.8,1027.6,14.0,2.7,8.9,35.1,24.3,0.0
38.6,32.1,1003.6,14.5,5.2,14.0,46.9,32.0,0.0
36.8,26.5,1007.9,14.3,8.6,22.0,44.1,31.1,1.0
33.4,20.2,1013.6,14.9,7.4,15.9,59.0,21.2,0.0
28.8,20.1,1021.1,13.4,2.3,8.0,55.0,17.2,0.0
41.3,30.7,1007.8,14.9,3.9,13.0,57.0,31.1,0.0
51.2,33.4,1008.0,14.9,5.4,15.0,72.0,37.0,0.0
19.8,13.5,1013.6,9.9,7.3,14.0,26.2,10.2,1.0
28.0,16.6,1034.3,14.9,2.7,8.0,39.9,19.2,0.0
31.8,13.3,1027.8,14.9,10.2,18.1,51.1,19.2,0.0
32.6,13.8,1039.4,14.9,0.2,1.9,43.0,23.2,0.0
43.0,18.3,1016.4,14.9,4.5,12.0,66.9,30.2,0.0
39.0,37.4,1017.3,3.9,5.2,8.0,44.1,36.0,1.0
62.3,48.6,1003.9,14.9,12.5,17.1,73.9,52.0,1.0
40.4,33.2,1009.5,14.9,4.3,12.0,46.0,36.0,1.0
41.8,22.9,1027.2,14.9,6.1,15.0,66.0,27.1,0.0
27.3,16.4,1037.0,12.7,2.1,7.0,33.1,24.3,0.0
44.4,36.5,1020.8,9.9,5.9,8.9,51.1,41.0,1.0
48.6,39.4,1014.2,11.6,6.3,18.1,57.9,39.0,0.0
43.9,22.6,1018.3,14.9,7.7,15.0,60.1,31.1,0.0
53.4,44.7,1013.3,12.2,8.5,18.1,66.0,48.0,1.0
38.8,36.3,1020.0,4.3,6.2,8.9,45.0,35.1,1.0
40.4,24.9,1028.5,14.9,4.1,6.0,52.0,32.0,0.0
65.3,55.3,1020.1,9.7,2.7,9.9,80.1,53.1,0.0
71.3,58.2,1008.2,14.7,12.7,18.1,81.0,64.0,0.0
53.5,39.2,1003.2,14.9,10.5,17.1,62.1,44.1,0.0
56.0,33.0,1019.9,13.7,8.0,13.0,63.0,48.9,1.0
67.7,46.2,1007.5,14.9,7.9,20.0,84.9,52.0,0.0
52.6,40.8,1013.5,14.9,5.5,14.0,61.0,44.1,1.0
62.7,57.3,1008.2,12.7,3.8,14.0,73.0,57.0,1.0
63.8,56.6,1001.5,12.6,9.8,17.1,71.1,60.1,1.0
65.6,58.5,1013.5,10.7,5.1,8.9,73.0,57.9,1.0
65.0,57.8,1013.7,12.5,3.7,12.0,73.9,55.0,0.0
61.8,53.5,1016.1,12.7,4.5,9.9,66.9,57.9,1.0
57.4,44.8,1019.4,14.9,3.7,13.0,73.0,44.1,0.0
70.8,66.4,1011.3,8.5,3.1,9.9,77.0,64.9,1.0
82.0,71.9,1006.1,14.4,8.4,14.0,89.1,75.9,1.0
76.7,72.3,1007.3,14.0,6.1,20.0,87.1,70.0,1.0
77.7,66.3,1010.2,14.9,3.7,6.0,86.0,68.0,0.0
74.6,59.1,1014.0,14.9,2.8,9.9,88.0,63.0,0.0
87.1,71.8,1008.2,14.6,8.5,15.9,100.0,79.0,0.0
90.1,69.3,1009.6,14.2,6.1,11.1,106.0,79.0,0.0
73.8,65.5,1018.4,14.4,5.6,13.0,81.0,69.1,1.0
71.6,69.0,1016.3,11.1,4.4,8.9,75.9,69.1,1.0
65.2,52.5,1018.1,14.9,1.5,5.1,75.9,53.1,0.0
81.3,68.2,1016.5,14.9,5.9,15.0,91.0,70.0,0.0
67.4,56.8,1019.1,13.4,6.8,18.1,75.9,61.0,1.0
71.4,67.8,1014.7,10.3,6.2,15.9,82.0,66.0,1.0
73.3,61.3,1020.2,14.9,5.0,12.0,81.0,66.9,0.0
70.5,67.4,1013.8,12.4,3.1,11.1,78.1,66.9,1.0
65.4,53.5,1026.0,14.9,2.4,8.0,75.9,54.0,0.0
73.5,67.1,1017.8,11.8,2.9,8.0,81.0,66.9,1.0
73.2,67.5,1017.3,12.7,3.8,9.9,82.0,66.9,1.0
77.2,70.4,1011.3,13.4,7.0,14.0,89.1,71.1,1.0
78.3,70.5,1012.3,14.4,9.3,12.0,93.0,70.0,0.0
83.6,71.9,1013.1,14.9,5.1,9.9,97.0,72.0,0.0
82.2,65.4,1010.6,14.9,8.7,12.0,99.0,72.0,0.0
82.8,65.6,1019.7,14.9,6.5,12.0,95.0,71.1,0.0
74.0,60.8,1014.4,14.9,2.1,8.9,84.0,64.9,1.0
77.1,61.8,1017.3,14.9,3.0,8.0,90.0,64.9,0.0
64.1,43.0,1017.0,14.9,7.4,18.1,86.0,51.1,0.0
62.7,57.4,1016.5,13.3,5.5,15.0,70.0,57.9,1.0
56.0,39.4,1018.6,14.9,3.6,12.0,78.1,39.9,0.0
64.0,49.0,1020.3,14.9,6.5,11.1,73.9,54.0,0.0
65.5,50.5,1011.8,14.9,9.0,17.1,80.1,54.0,0.0
69.2,53.3,1007.0,14.9,6.1,13.0,81.0,61.0,0.0
41.8,30.9,1022.6,14.0,2.7,6.0,57.0,29.1,0.0
56.5,39.8,1007.7,14.9,7.3,19.0,64.9,46.0,1.0
39.9,25.0,1022.2,14.3,12.6,22.9,52.0,32.0,1.0
45.8,28.2,1018.1,14.9,4.6,15.0,64.9,33.1,0.0
53.8,35.7,1015.9,14.9,5.8,9.9,75.0,39.9,0.0
62.2,46.5,1015.6,14.8,1.7,8.0,73.9,50.0,0.0
42.8,37.7,1020.0,8.1,10.3,18.1,52.0,37.0,1.0
25.6,19.4,1031.2,13.5,5.2,12.0,34.0,13.1,0.0
44.5,31.9,1023.0,14.5,4.0,11.1,62.1,34.0,0.0
59.3,46.4,1015.3,14.9,8.0,12.0,66.0,48.0,0.0
44.7,36.9,1016.2,14.9,2.2,8.9,61.0,35.1,0.0
48.4,26.0,1012.0,14.9,7.7,14.0,55.9,39.9,0.0
29.2,26.1,1004.7,6.8,10.0,18.1,41.0,22.1,1.0
40.7,25.8,1020.5,14.9,4.5,12.0,48.9,35.1,0.0
34.4,25.8,1017.1,14.1,6.1,12.0,48.0,24.3,0.0
39.9,31.6,1021.2,14.9,1.1,6.0,53.1,29.1,0.0
31.6,21.3,1025.2,14.3,5.5,8.9,41.0,25.2,0.0
34.9,33.7,1011.6,3.0,5.5,12.0,37.0,28.2,1.0
-3.4,-6.5,1026.2,8.4,12.2,15.9,0.1,-5.8,0.0
15.3,9.4,1026.6,14.9,7.4,15.0,23.2,5.2,0.0
3.2,1.0,1020.2,5.7,13.5,18.1,33.1,-5.8,1.0
12.2,6.5,1034.9,14.5,8.9,14.0,26.2,7.2,0.0
9.7,7.3,1035.6,7.7,3.0,5.1,17.2,3.2,0.0
12.1,9.1,1030.9,8.8,4.0,8.0,19.2,8.2,0.0
33.7,27.8,1011.5,14.4,0.8,6.0,42.1,25.2,0.0
24.8,23.7,1023.0,4.1,3.2,7.0,35.1,19.2,0.0
16.5,11.8,1015.5,14.6,6.1,9.9,39.0,5.2,0.0
3.9,1.7,1026.4,12.8,2.3,8.0,22.1,-7.8,0.0
4.1,-0.7,1022.2,14.5,2.2,8.0,27.1,-9.8,0.0
41.0,30.6,1019.7,14.9,5.3,8.0,46.9,35.1,0.0
37.9,33.0,1031.0,14.3,4.4,9.9,44.1,29.1,0.0
34.3,27.4,1022.4,14.9,3.9,9.9,44.1,29.1,0.0
13.3,-1.8,1026.7,14.9,13.8,24.1,22.1,5.2,0.0
31.6,24.7,1019.6,11.7,10.5,17.1,39.9,25.2,1.0
35.0,23.9,1020.6,14.9,10.1,17.1,46.9,29.1,0.0
29.2,20.7,1017.0,14.9,2.1,9.9,45.0,20.1,0.0
23.2,12.9,1018.6,14.9,3.8,7.0,34.0,17.2,0.0
31.3,17.7,1017.0,14.9,3.2,11.1,45.0,22.1,0.0
55.0,28.7,1005.2,14.9,8.1,13.0,69.1,42.1,0.0
33.8,26.3,1022.4,14.8,4.4,8.0,41.0,27.1,0.0
44.9,37.7,1017.1,9.2,3.0,8.0,62.1,29.1,1.0
45.8,36.2,1003.5,13.7,17.8,27.0,57.9,39.9,1.0
51.8,41.1,993.1,11.2,12.7,29.9,77.0,29.1,1.0
51.3,30.0,1020.5,14.9,8.2,15.9,66.0,39.0,1.0
58.8,45.7,1018.3,13.1,2.1,5.1,75.0,44.1,0.0
62.6,52.7,1003.7,12.8,7.2,15.0,80.1,48.9,1.0
47.2,43.8,1014.4,5.4,13.2,17.1,64.9,41.0,1.0
50.9,37.8,1015.1,14.9,7.5,12.0,60.1,43.0,0.0
48.1,42.0,1023.8,10.0,4.4,8.9,55.9,43.0,1.0
52.8,35.9,1015.6,14.8,4.2,9.9,69.1,37.9,0.0
59.2,39.6,1006.7,14.9,5.7,18.1,73.9,45.0,1.0
59.0,38.3,1017.0,14.9,3.5,12.0,77.0,46.0,0.0
47.8,34.2,1018.6,14.9,10.0,18.1,63.0,41.0,0.0
68.7,59.3,1017.1,10.8,9.1,13.0,75.9,61.0,0.0
76.9,57.7,1009.0,14.7,4.6,14.0,86.0,68.0,0.0
60.4,55.3,1018.4,11.6,7.5,12.0,71.1,55.0,1.0
74.4,67.4,1013.9,12.6,9.6,18.1,82.0,66.9,0.0
69.7,62.3,1007.7,12.4,5.0,9.9,82.0,62.1,1.0
72.1,64.5,1004.2,14.5,7.3,17.1,82.9,64.0,1.0
77.2,68.5,1010.0,14.3,2.7,7.0,86.0,68.0,0.0
69.0,54.0,1023.2,14.9,4.9,9.9,78.1,57.9,0.0
73.1,63.9,1014.8,9.3,1.6,6.0,84.0,62.1,0.0
75.4,65.8,1007.0,14.1,6.7,18.1,90.0,70.0,1.0
80.2,66.2,1018.3,14.9,2.9,9.9,89.1,70.0,0.0
64.5,60.0,1018.8,6.8,4.1,8.0,69.1,61.0,1.0
84.2,70.7,1010.5,12.6,11.0,14.0,93.0,73.0,0.0
80.7,69.5,1008.3,14.1,5.7,15.9,91.9,70.0,1.0
80.6,62.0,1008.6,14.8,2.8,9.9,96.1,66.0,0.0
69.1,63.5,1014.6,11.4,7.5,12.0,80.1,62.1,1.0
73.7,59.6,1018.1,14.8,6.8,12.0,84.9,66.0,0.0
82.2,71.1,1015.9,12.6,7.0,11.1,93.9,71.1,0.0
82.1,72.9,1012.5,14.2,7.9,15.0,93.0,73.9,1.0
72.1,53.5,1019.2,14.9,1.8,7.0,80.1,63.0,0.0
