n1,n2,n3,n4,n5,n6,n7,n8,class
71.8,50.8,1017.4,14.5,6.6,14.0,86.0,57.9,0.0
72.2,65.6,1008.9,11.4,6.7,22.0,86.0,64.0,1.0
64.8,62.0,1010.8,13.9,8.8,25.1,68.0,63.0,1.0
68.0,63.4,1012.3,14.2,7.0,12.0,77.0,63.0,0.0
76.6,65.9,1008.4,14.9,7.6,13.0,86.0,66.9,0.0
71.7,54.8,1022.3,14.8,6.0,14.0,84.0,59.0,0.0
72.6,59.0,1019.5,14.7,6.9,8.9,84.9,64.9,1.0
75.6,67.8,1013.3,14.9,1.9,7.0,93.0,64.9,0.0
75.4,68.8,1009.6,8.8,1.6,4.1,82.9,69.1,0.0
78.3,69.6,1007.3,6.9,2.4,8.9,90.0,69.1,0.0
74.7,57.4,1011.3,14.9,4.3,9.9,88.0,64.9,0.0
74.4,63.8,1012.1,14.9,4.1,8.0,87.1,64.0,0.0
77.8,68.5,1009.4,14.0,4.8,9.9,91.9,66.0,0.0
77.6,68.8,1010.7,14.7,6.3,21.0,90.0,69.1,1.0
80.4,72.8,1007.8,12.7,9.2,14.0,88.0,73.0,0.0
73.2,60.6,1012.7,14.7,2.5,7.0,89.1,60.1,0.0
82.3,75.8,1011.9,11.4,8.3,12.0,91.0,75.0,0.0
81.0,68.9,1014.4,9.4,8.1,15.0,91.9,71.1,0.0
84.2,70.5,1015.4,13.5,4.6,12.0,93.9,73.9,0.0
86.8,68.8,1011.8,14.9,5.6,12.0,100.9,73.9,0.0
75.4,64.4,1016.6,14.8,6.0,11.1,84.9,68.0,0.0
76.1,68.0,1013.0,14.0,6.5,14.0,84.9,68.0,0.0
79.2,70.2,1006.3,12.2,8.7,15.0,91.0,72.0,1.0
81.8,68.1,1005.7,13.7,7.2,11.1,90.0,72.0,0.0
69.5,64.0,1016.8,14.9,7.3,15.9,86.0,61.0,0.0
61.8,52.4,1027.3,14.8,4.4,8.0,68.0,59.0,1.0
62.1,55.4,1023.3,9.8,2.1,7.0,73.0,52.0,0.0
66.5,54.8,1022.1,14.9,3.3,12.0,82.0,55.9,0.0
65.1,52.8,1017.9,12.5,6.2,11.1,72.0,57.0,0.0
57.0,48.4,1016.3,14.7,4.9,13.0,68.0,48.9,0.0
62.7,53.2,1013.1,14.5,4.0,8.0,75.0,54.0,0.0
59.0,47.8,1017.0,14.9,6.2,14.0,66.0,52.0,1.0
59.4,48.3,1021.4,14.9,5.4,9.9,66.9,54.0,1.0
67.3,53.3,1017.4,14.8,5.6,9.9,80.1,55.9,0.0
62.3,45.7,1020.5,14.9,8.9,14.0,73.0,53.1,0.0
47.3,27.9,1030.8,14.8,3.0,8.9,64.0,35.1,0.0
48.3,31.0,1022.0,14.9,6.5,12.0,57.0,37.0,0.0
37.8,24.2,1034.1,14.8,2.8,12.0,53.1,28.2,0.0
51.4,35.9,1018.4,14.9,7.7,14.0,59.0,43.0,0.0
44.9,28.3,1017.5,14.7,6.2,12.0,57.9,37.0,0.0
44.3,30.3,1022.0,14.5,3.9,8.9,57.9,34.0,0.0
45.7,27.3,1022.7,14.9,11.2,24.1,55.0,37.0,0.0
63.6,55.6,1012.3,14.4,7.4,12.0,70.0,57.9,0.0
57.7,46.6,1015.4,14.3,6.4,15.9,68.0,48.9,0.0
40.7,22.0,1029.0,14.9,4.8,15.0,55.9,30.2,0.0
44.6,29.5,1017.6,14.9,2.2,8.0,64.9,32.0,0.0
51.0,46.2,1007.8,8.6,7.8,15.0,55.0,43.0,1.0
36.5,19.3,1030.8,14.9,4.1,13.0,45.0,28.2,0.0
39.5,27.1,1023.8,14.5,4.3,8.0,45.0,37.9,0.0
32.5,26.2,1014.6,2.0,11.1,15.9,33.1,32.0,1.0
24.2,20.8,1011.0,7.9,2.5,6.0,34.0,19.2,0.0
38.3,31.1,1012.4,13.0,9.9,22.0,46.0,32.0,1.0
35.8,28.7,1012.5,12.8,3.2,14.0,50.0,27.1,0.0
28.9,18.1,1025.1,14.9,6.5,11.1,32.0,27.1,0.0
32.3,24.6,1017.9,13.3,8.6,15.0,39.0,28.2,0.0
35.3,25.9,1013.9,14.9,7.0,15.0,46.0,27.1,0.0
23.2,14.2,1030.9,14.9,3.4,8.0,35.1,16.2,0.0
30.8,29.2,1018.8,10.4,15.3,22.0,37.9,27.0,0.0
25.0,17.7,1024.2,14.5,6.7,14.0,33.1,17.2,0.0
11.5,1.5,1034.1,13.2,4.9,8.9,21.2,7.2,0.0
24.9,16.6,1014.3,7.3,8.7,15.9,37.9,19.2,0.0
30.6,21.1,1014.5,14.0,4.7,9.9,53.1,20.1,0.0
34.2,31.7,1006.4,5.3,10.3,17.1,39.0,33.1,1.0
7.6,-6.4,1029.1,13.8,4.9,9.9,19.2,0.1,0.0
27.3,15.9,1029.0,14.6,2.7,8.0,41.0,19.2,0.0
32.5,25.6,1014.2,11.5,10.7,20.0,48.9,22.1,0.0
13.2,1.5,1034.8,13.3,6.7,20.0,19.2,7.2,0.0
24.7,8.6,1024.4,14.9,7.2,13.0,39.0,17.2,0.0
8.7,-0.1,1024.7,13.0,3.7,11.1,25.2,-0.8,0.0
36.8,23.3,1007.3,14.9,6.6,11.1,48.9,29.1,0.0
30.8,15.9,1013.7,14.9,9.5,15.9,37.9,24.3,0.0
26.0,8.8,1028.5,14.9,9.7,15.0,34.0,18.1,0.0
41.6,26.2,1019.8,14.9,6.6,18.1,51.1,31.1,0.0
31.0,17.3,1022.1,14.9,10.5,14.0,39.0,24.3,0.0
44.3,25.3,1008.4,14.9,8.7,20.0,59.0,32.0,0.0
48.9,30.0,997.6,14.4,13.5,22.0,62.1,39.9,0.0
25.9,9.9,1024.8,14.9,11.2,15.0,39.0,16.2,0.0
43.4,18.1,1018.1,14.9,6.4,20.0,62.1,30.2,0.0
52.5,30.2,1014.1,11.9,7.2,20.0,75.0,36.0,0.0
53.4,22.0,1014.6,12.5,10.3,24.1,79.0,37.9,0.0
47.4,23.6,1022.3,14.9,7.6,14.0,59.0,36.0,0.0
57.2,43.5,1004.8,14.9,3.3,7.0,77.0,44.1,0.0
68.3,41.2,1008.7,14.0,13.9,22.0,82.9,55.9,0.0
50.8,25.3,1018.7,14.9,1.9,9.9,66.9,34.0,0.0
49.4,25.0,1021.6,14.9,3.3,9.9,66.0,34.0,0.0
57.7,35.1,1007.1,14.9,7.6,17.1,68.0,46.9,0.0
51.7,34.5,1013.3,14.9,5.3,17.1,73.0,35.1,0.0
51.5,32.7,1021.2,14.9,1.6,11.1,68.0,36.0,0.0
67.4,43.1,1010.1,14.9,13.4,22.0,78.1,55.9,0.0
67.2,48.0,1016.1,14.9,7.7,19.0,79.0,55.9,0.0
67.8,42.5,1015.4,14.9,7.8,15.0,84.0,54.0,1.0
72.3,45.5,1010.9,14.9,10.0,22.0,89.1,57.9,0.0
72.7,51.6,1011.7,14.9,12.7,20.0,89.1,62.1,0.0
63.4,59.9,1009.7,8.2,4.0,12.0,69.1,57.9,1.0
68.2,53.4,1018.1,14.9,7.2,13.0,81.0,57.0,0.0
75.2,58.0,1010.1,14.9,10.5,15.0,84.0,68.0,0.0
75.5,61.0,1016.4,13.8,3.0,9.9,84.0,69.1,1.0
66.5,44.1,1024.9,14.9,3.8,8.9,80.1,53.1,0.0
71.3,46.1,1019.9,14.9,5.9,14.0,84.9,55.9,0.0
82.2,65.1,1012.0,14.9,7.9,14.0,96.1,69.1,0.0
86.3,67.1,1010.2,14.0,7.1,9.9,99.0,75.0,0.0
86.3,62.1,1013.6,13.5,5.7,14.0,100.0,75.9,0.0
76.3,55.1,1017.8,14.9,5.4,8.9,86.0,64.9,0.0
76.5,69.2,1013.1,10.7,6.5,9.9,90.0,66.9,0.0
81.2,71.6,1015.8,13.2,5.9,12.0,93.0,72.0,0.0
74.3,65.2,1013.2,14.5,5.6,8.0,87.1,66.0,0.0
81.6,71.8,1009.1,13.1,5.7,12.0,97.0,70.0,0.0
79.1,73.9,1015.4,14.9,3.1,12.0,87.1,73.9,0.0
69.5,56.5,1022.3,14.9,2.1,8.0,80.1,57.9,0.0
76.6,64.2,1017.9,14.9,3.9,7.0,82.9,68.0,0.0
77.2,70.1,1015.9,14.9,2.8,8.9,88.0,66.9,0.0
85.0,67.2,1011.7,13.3,12.4,22.0,95.0,75.0,0.0
75.5,59.2,1015.3,14.9,4.5,12.0,91.0,62.1,0.0
78.7,68.4,1014.8,14.5,2.1,6.0,90.0,66.9,0.0
81.4,75.5,1012.2,10.8,2.4,5.1,96.1,72.0,0.0
77.4,69.2,1009.9,12.0,5.6,11.1,91.0,68.0,0.0
74.3,53.1,1013.3,14.9,3.2,8.9,86.0,60.1,0.0
68.1,47.7,1013.8,14.9,3.1,8.9,79.0,54.0,0.0
70.0,50.7,1016.1,14.9,3.9,9.9,86.0,55.0,0.0
67.0,57.0,1016.1,14.4,5.5,25.1,84.0,57.0,1.0
67.0,46.5,1009.2,14.9,8.7,19.0,84.9,55.0,0.0
77.5,61.0,1011.5,10.6,10.2,15.0,90.0,64.9,0.0
65.6,64.3,1017.0,10.5,7.7,15.9,71.1,63.0,1.0
74.2,67.9,1006.2,12.1,7.1,12.0,86.0,63.0,1.0
60.6,46.5,1016.1,14.5,2.7,8.0,72.0,48.0,0.0
69.8,62.7,1016.1,14.5,4.2,11.1,82.0,63.0,0.0
58.9,53.6,1015.8,12.4,2.6,6.0,70.0,50.0,0.0
43.9,29.6,1033.6,14.9,1.1,4.1,55.0,33.1,0.0
51.9,44.1,1020.7,11.2,2.1,5.1,68.0,37.9,0.0
56.7,37.7,1022.7,14.9,7.7,12.0,77.0,46.0,0.0
59.8,47.6,1009.6,14.9,6.6,15.0,66.9,52.0,0.0
47.5,23.6,1012.6,14.9,5.0,13.0,62.1,35.1,0.0
47.8,30.8,1017.0,14.9,6.7,15.0,59.0,39.9,0.0
37.2,20.5,1030.0,14.9,2.8,8.0,46.0,31.1,0.0
49.6,30.8,1009.6,14.9,7.6,17.1,63.0,42.1,0.0
41.0,27.5,1008.7,14.9,15.2,26.0,51.1,35.1,0.0
43.3,30.0,1019.7,14.9,7.9,15.0,48.0,35.1,0.0
47.5,38.2,1014.2,14.9,5.2,14.0,60.1,37.0,0.0
45.3,33.5,1013.2,14.9,8.4,13.0,55.0,39.9,0.0
38.8,30.2,1020.2,14.9,6.2,9.9,52.0,29.1,0.0
37.5,27.9,1012.4,13.5,7.0,17.1,43.0,34.0,1.0
35.9,27.4,1020.2,14.5,5.8,12.0,41.0,30.2,1.0
32.9,25.2,1037.8,13.8,3.8,9.9,45.0,22.1,0.0
27.1,17.4,1035.1,14.9,5.6,12.0,33.1,21.2,0.0
24.6,19.4,1022.4,10.1,5.3,12.0,39.0,18.1,0.0
21.5,9.1,1029.2,14.9,8.5,19.0,37.9,9.1,0.0
36.4,24.6,1009.6,14.9,8.4,18.1,42.1,26.2,0.0
21.1,11.9,1015.9,13.7,12.5,22.0,39.0,13.1,1.0
16.9,10.4,1026.5,14.9,5.2,11.1,23.2,11.1,0.0
25.1,17.4,1023.0,14.9,7.8,15.9,44.1,14.2,0.0
27.7,20.1,1020.1,14.9,2.9,8.0,44.1,17.2,0.0
43.7,34.0,1007.2,14.9,10.1,18.1,48.0,37.9,0.0
26.3,10.5,1025.7,14.9,3.9,12.0,43.0,16.2,0.0
36.0,32.4,1015.6,6.6,5.6,9.9,44.1,32.0,0.0
22.5,17.4,1016.0,13.0,4.5,12.0,31.1,11.1,0.0
30.0,22.0,1014.3,13.4,9.6,15.0,39.0,24.3,0.0
34.3,19.3,1011.2,14.9,3.3,12.0,54.0,21.2,0.0
44.7,26.9,1015.5,14.9,5.1,12.0,57.9,37.0,0.0
37.5,30.1,1016.3,14.3,1.8,6.0,48.0,30.2,0.0
36.0,22.9,1010.2,14.9,1.7,6.0,50.0,27.1,0.0
19.9,5.3,1023.7,14.2,10.0,14.0,23.2,17.2,0.0
29.5,19.5,1020.9,14.9,5.4,12.0,33.1,26.2,0.0
40.2,32.1,1012.9,14.9,5.5,12.0,46.0,37.0,0.0
28.3,18.9,1030.2,14.9,7.6,12.0,48.0,18.1,0.0
43.0,22.5,1020.0,14.9,2.1,8.0,60.1,29.1,0.0
35.5,32.6,1023.5,2.3,9.5,12.0,39.9,34.0,1.0
52.9,51.5,1014.3,2.5,3.0,9.9,66.0,46.0,1.0
45.0,30.7,1014.3,14.9,5.6,14.0,54.0,37.0,0.0
38.6,25.6,1020.8,14.9,5.6,15.0,50.0,32.0,0.0
32.6,21.1,1032.0,14.9,2.6,7.0,48.9,22.1,0.0
39.1,23.2,1032.9,14.9,1.4,6.0,48.9,30.2,0.0
43.4,22.4,1024.5,14.9,7.6,13.0,54.0,32.0,0.0
44.3,20.6,1022.9,14.9,2.3,9.9,64.0,28.2,0.0
41.1,18.0,1023.7,14.9,2.8,8.9,63.0,24.3,0.0
36.4,22.4,1030.1,14.9,8.4,15.9,48.0,27.1,0.0
46.9,29.0,1028.4,14.9,7.6,18.1,51.1,42.1,0.0
53.7,42.7,1019.1,11.3,10.4,14.0,64.0,48.0,1.0
75.9,60.8,1007.1,14.5,11.0,20.0,87.1,64.0,0.0
46.3,27.2,1018.6,14.9,3.6,8.0,63.0,36.0,0.0
51.1,24.9,1023.0,14.9,3.2,8.0,63.0,39.0,0.0
68.8,49.4,1005.2,14.9,7.1,14.0,82.0,60.1,1.0
52.1,49.2,1009.1,9.3,6.5,14.0,55.0,51.1,1.0
53.4,47.6,1015.8,10.4,3.9,13.0,64.0,43.0,0.0
58.7,38.1,1016.8,14.9,5.3,14.0,72.0,48.0,0.0
54.3,48.3,1017.2,14.4,2.4,5.1,59.0,52.0,0.0
64.5,53.5,1014.8,13.3,4.0,8.0,75.9,52.0,0.0
67.1,53.4,1014.4,14.3,3.5,11.1,75.9,55.9,0.0
68.1,60.3,1002.0,14.5,11.5,22.0,80.1,57.0,1.0
71.8,50.4,1010.3,14.9,3.7,8.9,82.0,60.1,1.0
73.5,61.7,1020.6,14.9,3.5,13.0,81.0,64.9,1.0
76.3,66.3,1013.2,14.9,4.7,13.0,86.0,68.0,1.0
76.9,60.7,1016.9,14.9,2.8,8.0,93.0,63.0,0.0
67.2,56.7,1013.8,13.9,5.0,14.0,81.0,59.0,1.0
85.2,68.8,1013.6,12.3,2.4,7.0,99.0,75.0,0.0
88.4,74.1,1013.0,13.1,1.7,5.1,99.0,79.0,0.0
91.1,67.3,1008.7,14.3,6.3,14.0,102.0,81.0,1.0
84.5,66.9,1010.7,14.9,6.9,12.0,91.9,78.1,0.0
64.0,57.2,1021.5,13.2,5.8,11.1,75.0,59.0,1.0
76.6,62.7,1012.0,14.9,2.9,9.9,89.1,63.0,0.0
71.4,67.9,1015.4,7.3,2.8,9.9,80.1,68.0,1.0
79.3,71.4,1014.0,14.3,8.0,15.9,87.1,72.0,0.0
67.7,55.9,1022.2,14.7,2.7,6.0,77.0,57.0,0.0
70.1,59.6,1019.2,14.9,4.5,11.1,80.1,60.1,0.0
68.6,54.0,1024.2,14.9,6.0,11.1,79.0,55.9,0.0
71.8,62.0,1018.4,14.9,4.6,9.9,84.0,62.1,0.0
69.4,61.2,1020.6,14.9,2.3,8.0,79.0,59.0,0.0
81.4,71.2,1010.0,12.6,8.8,13.0,91.0,72.0,0.0
72.6,66.8,1020.4,9.7,3.2,6.0,81.0,68.0,1.0
80.7,73.0,1011.7,14.7,5.9,15.0,91.9,72.0,0.0
80.1,69.2,1013.4,13.5,5.1,9.9,91.0,69.1,0.0
82.9,68.1,1018.7,14.9,2.6,9.9,96.1,71.1,0.0
83.8,65.7,1011.3,14.9,5.1,9.9,98.1,72.0,0.0
78.5,61.0,1015.3,14.8,2.3,9.9,91.9,64.9,0.0
72.1,51.9,1014.9,14.7,12.6,25.1,86.0,60.1,0.0
61.7,59.2,1015.5,4.9,7.5,12.0,68.0,57.0,1.0
59.6,42.0,1019.3,14.9,9.3,19.0,72.0,53.1,0.0
69.3,47.6,1012.6,14.3,1.8,8.9,91.0,50.0,0.0
63.8,55.1,1004.3,10.3,11.7,18.1,75.0,54.0,1.0
59.7,42.2,1013.9,14.9,6.0,15.0,79.0,46.9,0.0
52.5,34.0,1014.2,14.9,6.6,11.1,71.1,42.1,0.0
50.7,36.2,1020.5,14.9,5.6,12.0,63.0,41.0,0.0
59.5,43.3,1011.1,14.0,6.7,15.9,80.1,48.9,0.0
53.5,36.2,1016.0,14.9,2.9,12.0,68.0,44.1,1.0
51.6,30.0,1024.8,14.9,7.1,12.0,61.0,41.0,0.0
45.3,28.6,1028.8,14.9,4.0,12.0,62.1,30.2,0.0
66.0,51.6,1009.6,14.9,7.8,15.9,78.1,59.0,0.0
34.0,26.4,1015.0,12.1,2.6,5.1,44.1,25.2,0.0
37.9,31.2,1018.0,10.7,2.2,8.0,51.1,29.1,0.0
46.8,40.4,1023.0,14.8,2.3,8.0,63.0,35.1,0.0
39.4,25.7,1028.1,14.9,4.2,14.0,55.0,29.1,0.0
64.5,50.4,1002.7,14.9,13.2,22.0,69.1,54.0,0.0
42.3,25.3,1009.7,14.9,4.1,12.0,57.0,32.0,0.0
31.6,23.1,1031.8,14.9,4.9,8.9,46.0,20.1,0.0
36.4,25.8,1023.7,14.9,6.7,8.9,42.1,29.1,0.0
34.0,23.8,1022.4,14.9,3.1,8.9,46.9,28.2,0.0
43.6,33.5,1011.7,14.9,3.6,7.0,62.1,32.0,0.0
35.5,30.9,1011.6,8.7,11.0,17.1,37.9,34.0,1.0
26.3,24.3,1010.7,5.6,6.1,14.0,34.0,18.1,1.0
-1.9,-6.3,1029.4,14.9,3.4,8.9,11.1,-10.8,0.0
15.3,11.3,1027.3,14.7,5.8,11.1,29.1,8.2,0.0
0.6,-1.8,1032.1,14.9,3.4,7.0,20.1,-7.8,0.0
7.3,4.7,1036.1,14.0,1.2,7.0,16.2,1.2,0.0
18.9,17.5,1026.4,3.4,3.4,13.0,26.2,12.2,1.0
19.5,16.7,1024.4,6.6,7.4,11.1,22.1,17.2,0.0
33.9,28.1,1011.2,14.9,4.7,14.0,42.1,29.1,0.0
27.1,17.7,1019.0,14.8,15.2,22.0,36.0,13.1,0.0
19.3,12.2,1026.1,14.9,5.5,12.0,32.0,9.1,0.0
21.9,15.8,1011.9,14.9,4.7,13.0,28.2,16.2,0.0
30.5,24.7,1024.1,14.2,2.6,7.0,43.0,22.1,0.0
37.2,29.8,1025.1,14.6,1.5,5.1,50.0,26.2,0.0
39.9,30.2,1020.0,14.9,3.9,11.1,50.0,30.2,0.0
39.2,29.7,1002.1,8.4,7.5,26.0,51.1,32.0,0.0
40.6,25.4,1005.4,14.9,3.3,9.9,52.0,34.0,0.0
47.6,32.9,1017.0,14.9,2.8,9.9,64.0,33.1,0.0
26.6,19.7,1029.1,13.7,4.1,8.9,33.1,22.1,0.0
36.4,24.8,1010.1,14.9,3.6,12.0,60.1,26.2,0.0
52.5,38.6,995.2,14.9,5.0,12.0,66.0,43.0,0.0
40.7,19.5,1023.5,14.9,7.4,12.0,55.9,28.2,0.0
31.7,28.2,1007.8,4.6,12.4,17.1,37.9,29.1,1.0
40.4,37.7,1015.6,3.2,8.9,14.0,44.1,39.0,1.0
54.1,43.5,998.9,14.9,3.2,12.0,66.9,42.1,0.0
59.5,37.0,1008.8,14.9,7.8,17.1,82.0,45.0,0.0
34.2,20.5,1016.4,14.9,6.6,13.0,46.9,26.2,0.0
59.1,36.6,1017.4,14.5,7.4,15.0,72.0,46.9,0.0
74.1,44.8,1009.5,14.9,8.4,13.0,86.0,63.0,0.0
46.6,29.9,1020.4,14.9,6.9,14.0,57.0,36.0,0.0
47.2,42.8,1012.6,8.0,7.4,13.0,53.1,44.1,1.0
49.9,41.1,1018.5,11.8,2.2,7.0,57.9,39.9,0.0
52.5,42.8,1010.5,14.8,7.7,14.0,64.0,45.0,1.0
60.5,52.5,1003.0,9.6,13.6,25.1,80.1,51.1,1.0
59.1,50.1,1008.7,10.3,9.3,12.0,75.9,51.1,1.0
54.5,41.0,1018.9,14.9,6.3,12.0,66.9,44.1,0.0
64.5,51.5,1018.6,14.7,5.0,9.9,77.0,54.0,0.0
75.0,65.0,1013.4,10.2,6.9,12.0,87.1,64.9,0.0
72.0,62.6,1009.4,14.7,5.0,12.0,81.0,64.0,1.0
63.9,59.0,1021.8,6.3,4.7,8.0,71.1,59.0,0.0
74.7,63.4,1010.6,14.9,3.9,9.9,86.0,66.0,0.0
82.0,69.9,1011.9,12.3,8.3,14.0,91.0,73.0,0.0
75.5,68.1,1009.6,13.2,5.3,12.0,82.0,68.0,1.0
69.7,58.3,1019.0,12.9,6.5,13.0,77.0,62.1,1.0
77.6,65.8,1011.5,14.7,4.0,11.1,89.1,66.9,0.0
69.2,55.4,1017.1,14.9,3.8,7.0,79.0,57.0,0.0
72.7,59.0,1015.2,14.9,4.8,9.9,84.0,61.0,0.0
73.0,64.0,1011.7,9.8,7.2,20.0,86.0,64.0,1.0
78.6,70.7,1013.9,6.6,9.5,17.1,90.0,70.0,0.0
84.3,68.7,1011.5,14.7,7.8,12.0,96.1,72.0,0.0
77.4,54.3,1012.9,14.9,7.8,15.0,89.1,66.9,0.0
83.0,65.8,1008.4,14.9,5.7,17.1,91.0,75.0,1.0
71.5,62.2,1021.1,13.3,2.6,8.0,82.0,62.1,0.0
76.1,66.2,1019.1,14.9,6.6,13.0,89.1,66.0,0.0
82.8,69.4,1008.4,12.0,6.0,11.1,91.9,73.9,0.0
74.8,60.0,1020.5,14.9,2.5,7.0,82.9,66.9,0.0
71.8,59.3,1020.8,14.9,5.4,11.1,82.0,62.1,0.0
75.2,65.6,1015.4,10.9,4.7,9.9,80.1,70.0,0.0
68.8,59.7,1020.3,13.4,2.6,6.0,75.9,59.0,0.0
71.7,68.1,1015.4,9.9,4.7,14.0,81.0,68.0,1.0
70.8,60.5,1024.4,13.7,0.7,4.1,80.1,64.0,0.0
68.5,56.2,1019.6,14.9,1.5,4.1,77.0,57.9,0.0
68.4,55.9,1017.2,14.9,4.5,13.0,82.0,55.9,0.0
79.7,65.2,1015.5,7.7,3.6,8.0,91.9,66.9,0.0
80.5,67.3,1015.6,7.0,6.2,12.0,93.0,71.1,0.0
74.7,63.8,1020.3,13.8,4.4,7.0,82.9,66.9,0.0
68.9,49.6,1018.6,14.9,1.6,8.9,84.9,57.9,0.0
79.7,68.4,1011.3,14.9,4.7,9.9,88.0,71.1,1.0
79.8,65.9,1011.8,14.0,5.2,9.9,91.9,69.1,0.0
51.3,31.6,1029.7,14.9,4.0,9.9,68.0,39.0,0.0
58.7,38.1,1018.7,14.9,10.3,17.1,70.0,50.0,0.0
55.8,36.0,1016.1,14.9,8.1,19.0,75.0,41.0,0.0
69.0,49.6,1018.6,14.9,5.8,11.1,87.1,57.0,0.0
41.4,24.2,1028.0,14.9,8.1,12.0,55.0,30.2,0.0
48.8,31.9,1021.5,14.9,4.2,12.0,73.9,35.1,0.0
65.1,40.0,1012.4,14.9,5.2,15.0,82.9,50.0,0.0
46.9,24.8,1016.3,14.9,4.7,13.0,60.1,35.1,0.0
38.0,25.3,1031.7,14.5,2.6,7.0,51.1,28.2,0.0
66.0,50.4,1005.8,14.0,3.9,8.9,84.9,51.1,0.0
57.5,52.9,1015.3,5.0,6.9,15.9,72.0,51.1,1.0
13.0,6.1,1033.2,14.9,9.8,14.0,19.2,8.2,0.0
14.0,10.0,1031.6,13.8,4.3,11.1,28.2,5.2,0.0
12.2,6.6,1035.3,14.9,2.9,9.9,28.2,3.2,0.0
43.6,40.9,1015.7,3.5,9.1,14.0,55.9,39.0,1.0
45.6,39.0,1013.3,14.4,6.4,13.0,48.9,42.1,0.0
41.2,32.0,1021.8,14.9,5.6,12.0,55.0,30.2,0.0
24.0,9.9,1024.7,14.9,14.0,18.1,29.1,19.2,0.0
35.3,33.7,1014.7,4.3,8.9,15.9,37.9,32.0,1.0
26.3,20.6,1018.8,14.9,4.6,11.1,31.1,20.1,0.0
34.7,28.1,1016.6,14.9,4.6,9.9,54.0,24.3,0.0
38.3,28.5,1017.1,14.9,3.8,8.9,53.1,30.2,0.0
32.6,11.4,1027.4,14.9,15.0,25.1,41.0,25.2,0.0
23.4,14.1,1036.8,14.9,3.7,6.0,32.0,14.2,0.0
34.3,31.5,1018.6,2.3,7.4,9.9,39.9,32.0,1.0
34.1,28.8,1023.6,13.8,3.2,6.0,44.1,26.2,0.0
35.7,31.4,1022.9,6.5,6.9,9.9,37.9,34.0,0.0
36.8,34.6,1015.2,6.5,4.9,8.0,43.0,34.0,1.0
42.2,40.2,1012.0,3.3,10.9,22.0,48.0,37.9,1.0
36.5,29.0,1013.8,14.9,3.7,8.9,54.0,27.1,0.0
12.2,3.4,1026.3,13.4,15.5,32.1,35.1,-2.7,0.0
24.8,15.1,1023.9,14.9,5.7,13.0,48.9,12.2,0.0
37.1,23.2,1009.8,14.8,17.1,28.0,41.0,33.1,0.0
31.4,26.5,1025.3,13.1,4.4,11.1,39.9,27.1,0.0
39.6,29.4,1019.8,14.9,2.5,8.9,57.0,27.1,0.0
36.4,28.8,1025.0,14.7,8.9,12.0,48.9,31.1,0.0
24.2,16.6,1023.4,14.9,6.8,9.9,31.1,13.1,0.0
27.8,19.3,1027.0,8.8,5.4,9.9,31.1,25.2,0.0
40.0,35.4,1014.9,8.0,5.0,13.0,55.9,30.2,0.0
38.1,30.6,1018.3,14.9,4.8,9.9,53.1,30.2,0.0
47.3,36.8,1015.4,13.7,5.7,11.1,64.0,35.1,1.0
51.6,34.8,1010.9,14.9,9.0,19.0,62.1,41.0,0.0
60.7,47.5,1013.2,12.9,2.4,8.9,73.9,46.0,0.0
52.7,44.2,1011.9,14.9,6.3,12.0,63.0,48.0,0.0
28.3,19.7,1016.6,14.3,4.7,9.9,43.0,18.1,1.0
35.5,23.7,1024.4,14.8,1.7,8.9,48.0,23.2,0.0
36.4,23.3,1020.1,14.9,7.0,14.0,45.0,29.1,1.0
42.3,21.6,1016.5,14.9,3.3,9.9,64.9,27.1,0.0
37.5,16.7,1024.8,14.9,2.3,8.0,53.1,26.2,0.0
48.6,26.7,1009.1,14.9,4.9,12.0,70.0,35.1,1.0
53.1,27.0,1009.5,14.9,3.9,8.0,66.9,41.0,0.0
53.4,40.9,1016.8,14.1,3.2,9.9,66.0,42.1,0.0
36.7,19.6,1033.3,14.7,10.0,15.9,48.0,27.1,0.0
51.1,46.8,1013.0,3.5,6.2,8.9,71.1,45.0,1.0
41.3,31.9,1016.1,11.8,5.1,12.0,53.1,35.1,1.0
46.0,32.4,1027.9,14.5,3.0,9.9,59.0,33.1,0.0
54.3,37.6,1019.4,14.9,6.2,14.0,71.1,43.0,0.0
57.8,29.9,1020.8,14.9,5.9,11.1,72.0,46.9,0.0
54.7,23.8,1027.7,14.9,2.4,11.1,69.1,39.0,0.0
63.5,36.7,1020.2,14.9,4.9,9.9,75.0,52.0,0.0
63.3,44.2,1014.4,14.9,3.9,8.0,75.0,55.0,1.0
59.9,50.3,1025.8,12.8,2.1,7.0,75.9,48.0,0.0
70.8,64.0,1018.3,10.7,7.5,20.0,82.9,61.0,1.0
60.4,38.2,1018.9,14.9,1.0,4.1,73.0,46.0,0.0
64.3,39.8,1018.0,14.7,1.1,5.1,78.1,50.0,0.0
69.2,51.0,1011.2,14.7,1.8,5.1,80.1,57.0,0.0
67.9,49.4,1015.9,14.9,3.7,9.9,82.9,54.0,0.0
75.0,59.2,1008.8,12.2,4.2,13.0,84.0,64.0,1.0
74.6,62.8,1008.4,9.0,6.9,20.0,87.1,63.0,0.0
72.4,51.2,1014.6,14.9,5.1,8.0,87.1,62.1,0.0
78.0,54.8,1009.1,14.9,4.5,11.8,91.9,62.1,0.0
69.9,49.1,1016.7,15.0,4.0,8.0,81.0,59.9,0.0
