n1,n2,n3,n4,n5,n6,n7,n8,class
64.8,57.6,1012.4,15.0,3.0,9.9,75.9,61.0,1.0
63.4,50.4,1009.0,14.9,3.6,12.0,77.0,52.0,0.0
54.5,41.2,1018.2,14.9,3.4,7.0,64.0,46.0,0.0
63.8,47.0,1011.1,14.9,6.4,8.9,72.0,55.0,0.0
58.4,49.1,1016.2,13.7,3.8,8.9,68.0,50.0,0.0
64.7,56.9,1017.4,6.1,1.1,6.0,77.0,54.0,0.0
67.9,54.1,1016.0,13.6,5.1,8.9,82.0,57.0,0.0
71.0,64.2,1008.8,14.1,4.5,12.0,77.0,64.0,1.0
67.7,61.2,1007.7,14.4,8.9,35.9,82.0,62.1,1.0
69.2,62.4,1012.2,11.1,3.3,7.0,86.0,60.1,0.0
80.5,66.9,1013.6,12.3,4.4,8.9,90.0,69.1,0.0
72.2,56.2,1018.8,14.6,1.4,4.1,87.1,59.0,0.0
79.2,67.9,1012.8,12.1,5.1,17.1,90.0,71.1,1.0
72.8,65.9,1012.4,8.3,3.1,8.0,80.1,68.0,1.0
84.2,69.9,1004.9,13.1,7.9,20.0,95.0,75.9,1.0
73.7,67.2,1014.8,12.8,3.3,14.0,87.1,68.0,1.0
73.6,64.4,1013.3,14.7,1.4,4.1,84.0,64.0,1.0
82.1,68.1,1012.4,14.9,7.9,13.0,91.0,73.0,0.0
70.0,58.4,1021.3,14.9,1.2,4.1,80.1,61.0,0.0
75.1,66.1,1013.7,13.5,3.6,20.0,88.0,66.0,1.0
77.5,67.9,1013.2,14.9,4.9,18.1,88.0,68.0,0.0
66.6,54.4,1019.8,14.2,2.5,7.0,75.9,57.0,0.0
68.0,62.0,1014.1,10.2,1.0,2.9,77.0,61.0,0.0
66.3,56.6,1016.4,14.8,4.2,8.9,75.0,60.1,0.0
75.5,67.6,1009.8,13.5,4.3,11.1,82.9,68.0,1.0
72.0,66.4,1020.5,12.1,3.6,8.0,80.1,66.9,1.0
72.1,64.3,1019.3,10.9,4.5,9.9,82.0,66.0,1.0
73.2,67.4,1014.5,14.9,3.3,11.1,84.0,68.0,1.0
68.2,55.6,1017.4,14.9,10.9,15.9,80.1,61.0,0.0
70.3,63.5,1013.6,6.5,3.4,9.9,81.0,64.9,1.0
55.2,44.4,1027.9,14.9,1.6,5.1,63.0,50.0,1.0
65.7,55.2,1006.8,12.8,7.8,18.1,75.9,60.1,0.0
66.4,60.6,1017.6,10.8,4.7,20.0,72.0,61.0,1.0
69.8,65.9,1013.3,14.2,7.3,14.0,81.0,63.0,1.0
65.1,62.7,1012.0,10.7,1.8,4.1,72.0,61.0,1.0
71.9,63.6,1010.2,14.7,3.9,19.0,81.0,64.9,0.0
58.1,52.6,1014.4,13.0,3.1,5.1,63.0,54.0,0.0
55.4,45.9,1019.4,14.9,4.2,11.1,64.9,48.0,0.0
53.5,45.5,1026.4,13.8,6.4,11.1,63.0,48.0,1.0
39.1,27.4,1020.4,14.9,3.7,7.0,45.0,34.0,0.0
56.2,47.0,1020.7,14.7,2.5,8.9,68.0,45.0,0.0
58.7,52.4,1023.0,13.6,3.1,13.0,68.0,50.0,0.0
53.3,52.7,1018.0,4.1,7.8,9.9,57.0,52.0,1.0
51.5,43.0,1025.4,14.9,4.4,8.0,63.0,41.0,0.0
37.5,25.0,1036.2,14.8,3.2,8.0,45.0,34.0,0.0
48.0,39.8,1012.4,14.5,7.1,15.0,63.0,37.9,0.0
28.6,18.9,1032.3,10.4,6.5,20.0,34.0,20.1,0.0
26.4,11.8,1027.0,14.9,10.6,17.1,39.9,19.2,0.0
33.6,26.0,1018.2,11.2,9.2,18.1,39.0,29.1,1.0
43.8,34.5,1009.5,14.5,3.8,11.1,52.0,36.0,0.0
37.3,25.4,1021.0,14.8,9.7,17.1,46.9,30.2,0.0
42.0,34.8,1015.6,9.7,12.1,21.0,52.0,37.0,0.0
28.9,15.5,1029.9,14.9,7.8,13.0,32.0,24.3,0.0
32.1,28.6,1017.8,1.6,4.7,8.0,33.1,31.1,1.0
28.5,20.0,1024.4,14.3,3.7,12.0,35.1,22.1,0.0
30.7,30.0,1024.6,0.3,3.2,8.9,34.0,28.2,0.0
32.0,28.5,1021.8,9.0,3.4,8.0,36.0,29.1,0.0
30.8,28.3,1015.6,5.4,3.3,6.0,39.0,26.2,0.0
31.9,31.0,1022.8,1.1,7.0,9.9,34.0,31.1,0.0
30.3,21.2,1023.0,14.9,7.9,14.0,39.9,21.2,0.0
35.0,30.9,1017.4,8.6,11.0,17.1,44.1,30.2,0.0
32.6,26.1,1015.9,14.0,3.6,15.0,37.0,30.2,0.0
43.3,33.2,1013.1,14.9,2.5,9.9,64.9,30.2,0.0
22.0,13.6,1025.7,10.1,3.5,9.9,26.2,20.1,0.0
30.2,22.0,1010.8,13.1,9.1,24.1,39.9,26.2,0.0
17.8,5.5,1021.9,14.9,6.7,14.0,24.3,13.1,0.0
40.5,29.4,1002.8,14.4,11.6,17.1,53.1,35.1,0.0
42.2,27.5,1004.6,14.9,4.3,17.1,59.0,32.0,0.0
34.5,31.0,1031.4,7.6,4.5,8.9,48.9,25.2,0.0
35.3,26.7,1018.7,14.2,1.9,5.1,52.0,25.2,0.0
42.5,37.8,1009.0,8.9,6.9,13.0,57.0,33.1,1.0
26.8,17.4,1023.1,12.3,1.6,4.1,37.9,16.2,0.0
31.6,23.9,1018.8,14.5,6.2,15.0,42.1,24.3,1.0
43.7,32.3,1024.3,10.1,9.9,14.0,53.1,36.0,0.0
37.3,28.9,1017.7,14.9,3.3,8.9,54.0,27.1,0.0
54.5,41.7,1022.0,14.1,6.2,13.0,72.0,39.9,0.0
27.1,13.9,1030.3,14.9,5.9,9.9,33.1,21.2,0.0
50.9,42.9,1005.3,12.8,8.2,14.0,60.1,42.1,0.0
39.7,38.5,1002.3,6.0,9.9,18.1,46.9,36.0,1.0
51.0,38.2,1009.5,14.9,5.6,15.0,68.0,37.0,0.0
40.5,29.5,1014.4,13.5,9.4,15.9,46.9,37.0,0.0
24.5,10.3,1025.1,14.9,6.5,15.0,31.1,16.2,0.0
35.2,20.1,1024.5,14.4,1.9,8.0,46.0,25.2,0.0
54.8,33.3,1021.5,14.8,3.3,6.0,72.0,37.9,0.0
45.2,32.4,1006.2,14.5,9.2,18.1,57.9,37.0,1.0
53.0,45.2,1008.6,9.9,9.4,12.0,61.0,50.0,1.0
73.1,55.5,1004.8,13.9,14.9,20.0,89.1,63.0,0.0
54.0,42.9,1017.8,8.9,3.5,7.0,72.0,42.1,1.0
70.5,36.4,1022.6,14.5,8.7,15.9,88.0,59.0,0.0
69.1,45.5,1007.7,14.9,7.3,11.1,89.1,53.1,0.0
55.2,46.8,1024.9,10.1,6.7,11.1,60.1,48.9,1.0
69.8,49.7,1014.6,14.9,7.3,15.9,84.9,55.0,0.0
72.7,52.2,1013.1,14.4,10.8,18.1,90.0,60.1,1.0
74.9,54.5,1010.6,14.8,6.3,12.0,89.1,62.1,0.0
63.5,58.1,1010.0,12.6,8.4,14.0,80.1,57.0,1.0
64.7,60.1,1011.4,7.1,10.0,17.1,78.1,59.0,1.0
70.9,65.4,1012.5,13.7,5.8,9.9,77.0,64.9,1.0
68.8,59.1,1012.9,14.2,3.8,12.0,82.0,62.1,1.0
74.7,57.4,1018.9,14.9,7.3,12.0,87.1,62.1,0.0
69.6,66.2,1017.2,11.3,10.0,19.0,73.9,64.0,1.0
83.2,65.5,1012.1,14.9,1.9,5.1,96.1,72.0,0.0
76.4,67.3,1015.9,13.9,4.2,34.0,88.0,68.0,1.0
80.6,68.5,1007.2,14.9,3.7,8.9,89.1,70.0,0.0
71.5,52.1,1017.8,14.9,5.6,13.0,81.0,59.0,0.0
70.0,54.8,1017.6,14.9,4.7,8.0,75.9,62.1,0.0
75.4,67.0,1011.0,13.8,6.1,11.1,82.0,68.0,0.0
73.4,68.4,1012.1,13.8,5.9,11.1,81.0,66.0,1.0
73.5,66.7,1011.7,12.9,9.7,15.0,88.0,66.0,1.0
77.9,67.4,1010.9,14.0,6.9,15.9,90.0,66.0,0.0
84.0,74.6,1016.4,13.8,8.3,15.0,91.9,75.9,0.0
83.9,71.9,1015.0,10.8,6.1,9.9,96.1,73.9,0.0
84.1,70.4,1013.3,12.1,5.2,8.9,97.0,73.0,0.0
87.3,69.1,1008.9,14.9,5.8,9.9,104.0,73.0,0.0
72.4,61.8,1016.3,14.9,5.7,9.9,84.9,62.1,0.0
72.7,63.5,1014.9,14.9,5.4,9.9,82.0,64.0,0.0
72.1,69.4,1009.7,9.4,5.5,8.9,79.0,69.1,1.0
74.1,61.9,1014.0,14.6,2.5,8.9,84.9,66.0,1.0
82.7,71.2,1010.2,14.5,8.4,14.0,95.0,73.9,0.0
57.5,55.4,1018.4,6.0,6.8,14.0,62.1,54.0,1.0
67.8,57.7,1021.0,14.7,4.1,11.1,82.9,57.0,0.0
68.3,55.3,1020.5,14.9,2.5,6.0,80.1,55.9,0.0
70.9,63.7,1014.0,13.6,3.8,9.9,80.1,64.9,1.0
60.9,57.3,1014.3,8.4,3.6,12.0,70.0,54.0,1.0
70.7,63.4,1013.2,12.9,7.6,14.0,80.1,64.9,1.0
61.8,51.9,1016.3,13.9,7.3,15.9,70.0,55.9,0.0
58.0,48.8,1025.7,14.9,3.7,6.0,68.0,48.9,0.0
69.5,58.1,1012.6,13.8,4.5,8.9,86.0,57.0,0.0
60.4,43.2,1022.4,14.9,5.3,9.9,75.0,46.9,0.0
57.5,36.4,1018.8,14.9,6.4,8.9,78.1,44.1,0.0
51.0,30.2,1017.4,14.9,5.9,15.9,69.1,39.9,0.0
47.0,30.0,1022.0,14.9,0.8,4.1,70.0,34.0,0.0
53.5,48.1,1015.8,6.8,6.8,15.0,55.0,48.9,1.0
40.6,25.7,1025.4,14.9,9.4,19.0,50.0,34.0,0.0
45.8,29.1,1026.1,14.0,6.6,15.0,55.0,37.0,1.0
43.7,27.3,1022.2,14.9,3.9,9.9,60.1,32.0,0.0
59.6,56.8,1020.2,4.7,3.6,8.0,64.0,55.9,1.0
47.3,28.7,1028.9,14.9,5.2,12.0,57.0,36.0,0.0
37.3,18.8,1032.1,14.9,7.4,14.0,45.0,28.2,0.0
48.5,35.9,1012.3,14.2,0.5,2.9,63.0,39.0,0.0
37.7,28.8,1008.7,10.0,10.5,17.1,42.1,35.1,1.0
39.6,23.5,1020.7,14.9,7.7,17.1,55.9,32.0,0.0
37.2,30.1,1024.4,8.9,5.3,8.0,39.9,35.1,1.0
33.2,26.5,1010.5,8.2,13.2,17.1,35.1,32.0,0.0
36.4,27.4,1011.4,14.0,8.7,21.0,42.1,29.1,0.0
36.0,34.6,1017.1,1.5,3.9,8.0,39.9,34.0,1.0
44.0,30.4,1002.6,14.9,11.1,22.9,50.0,39.0,1.0
25.5,17.0,1016.6,9.1,11.8,20.0,29.1,22.1,0.0
33.7,32.0,1009.7,3.0,6.8,17.1,36.0,31.1,1.0
40.1,29.7,1011.8,14.1,8.9,15.9,43.0,37.0,1.0
31.4,26.4,1021.8,8.1,6.6,14.0,33.1,27.1,1.0
22.0,15.2,1022.0,14.5,15.2,22.0,34.0,17.2,0.0
13.0,-4.2,1033.9,14.9,15.3,29.9,23.2,4.1,0.0
12.1,5.7,1028.0,14.9,6.6,12.0,18.1,6.3,0.0
26.5,13.4,1007.1,12.5,17.0,35.9,36.0,15.3,0.0
39.2,29.0,1003.8,14.8,6.2,12.0,46.9,32.0,0.0
26.2,21.3,1010.7,7.1,14.8,21.0,32.0,17.2,1.0
23.9,16.0,1014.8,14.9,9.1,21.0,37.9,15.3,0.0
34.2,21.2,1025.5,14.6,6.5,9.9,46.0,26.2,0.0
13.5,2.3,1028.7,11.8,12.3,15.9,21.2,9.1,0.0
7.4,-10.6,1044.4,14.9,12.0,18.1,14.2,2.1,0.0
22.7,9.1,1028.3,13.8,6.9,18.1,37.9,14.2,0.0
23.3,15.8,1014.5,11.8,4.3,14.0,42.1,14.2,0.0
36.7,25.1,1021.9,14.4,3.1,8.0,46.9,27.1,0.0
34.4,20.3,1014.7,13.4,7.0,14.0,55.9,25.2,0.0
29.9,9.9,1026.9,14.9,3.0,9.9,48.9,18.1,0.0
39.1,23.2,1025.4,14.9,4.4,14.0,55.9,26.2,0.0
30.2,13.3,1022.2,14.9,3.8,8.0,39.9,21.2,0.0
40.7,31.3,1011.1,13.8,13.2,20.0,52.0,35.1,1.0
30.9,19.0,1000.8,8.9,19.9,28.9,48.9,25.2,0.0
30.0,11.5,1029.1,14.9,5.5,12.0,39.9,19.2,0.0
46.7,25.4,1013.3,14.8,6.0,11.1,69.1,31.1,0.0
55.8,39.6,1005.5,10.8,12.4,32.1,63.0,48.9,1.0
57.7,36.3,1004.6,12.1,14.5,21.0,73.9,46.9,1.0
47.1,28.2,1020.2,11.8,9.4,18.1,54.0,42.1,1.0
58.2,42.3,1006.2,14.0,11.0,28.0,75.0,46.9,1.0
52.5,34.2,1019.2,13.9,13.3,21.0,79.0,39.0,1.0
58.0,33.9,1013.9,14.9,3.7,20.0,75.0,43.0,0.0
57.1,34.5,1009.9,14.7,7.7,15.0,69.1,46.0,0.0
52.1,24.5,1006.8,14.9,7.9,18.1,64.9,44.1,0.0
58.3,44.8,1011.1,14.5,5.1,20.0,66.9,48.0,1.0
60.5,36.4,1017.9,14.9,5.1,12.0,73.9,48.9,0.0
58.2,51.7,1011.7,11.5,7.6,18.1,73.9,54.0,1.0
71.0,53.1,1004.1,13.8,15.2,22.0,82.0,60.1,1.0
67.6,46.2,1018.5,14.9,4.3,9.9,82.0,52.0,0.0
73.3,44.4,1009.7,14.9,8.8,15.9,84.9,61.0,0.0
75.5,56.0,1009.8,14.9,6.7,14.0,90.0,63.0,1.0
65.9,60.0,1010.8,8.1,8.5,15.0,73.9,61.0,1.0
70.8,55.6,1011.9,14.5,9.1,13.0,84.0,60.1,1.0
74.1,58.9,1013.8,14.8,8.4,22.0,84.0,64.0,1.0
69.5,58.4,1018.6,14.9,4.6,11.1,82.0,61.0,1.0
79.8,66.4,1004.4,14.3,6.8,12.0,93.9,66.9,0.0
77.0,51.9,1013.6,14.9,7.0,13.0,90.0,64.0,0.0
73.4,56.5,1021.8,14.9,2.2,6.0,84.9,61.0,0.0
86.7,68.9,1012.6,14.9,4.9,8.0,100.0,75.0,0.0
89.6,65.9,1012.0,14.9,4.8,9.9,102.9,75.0,0.0
80.6,58.8,1012.3,14.9,3.4,8.0,99.0,64.9,0.0
67.3,56.8,1016.3,14.9,2.8,7.0,75.0,63.0,0.0
83.2,72.5,1016.4,13.4,6.5,12.0,93.0,73.9,0.0
72.5,68.0,1012.9,10.0,2.0,8.0,84.0,66.9,1.0
86.2,77.1,1009.3,14.5,4.3,12.0,98.1,75.9,0.0
74.0,70.9,1014.7,12.5,2.3,6.0,82.9,69.1,0.0
71.2,61.4,1020.4,14.3,1.9,8.0,81.0,60.1,0.0
72.0,59.7,1019.6,14.9,1.5,7.0,82.0,59.0,0.0
80.8,73.8,1016.1,14.9,1.2,4.1,91.0,70.0,0.0
84.9,70.6,1013.9,14.9,9.2,20.0,95.0,73.9,0.0
83.7,65.4,1011.3,14.9,6.4,9.9,100.0,73.0,0.0
81.8,70.8,1013.6,14.3,4.6,11.1,93.0,72.0,0.0
84.6,75.8,1012.4,14.7,3.3,8.0,98.1,73.0,0.0
74.3,67.4,1012.6,10.7,3.3,8.0,82.0,68.0,1.0
74.0,60.0,1015.1,13.3,3.1,8.0,86.0,63.0,0.0
68.8,53.7,1008.8,14.9,5.5,8.9,77.0,64.0,1.0
74.3,53.7,1012.1,14.9,7.1,17.1,89.1,64.0,0.0
65.7,53.0,1016.3,14.9,6.1,11.1,80.1,53.1,0.0
73.8,56.7,1004.7,14.9,6.8,12.0,86.0,63.0,0.0
69.6,60.1,1015.5,14.2,6.7,12.0,86.0,62.1,1.0
69.7,65.2,1013.6,8.1,5.2,12.0,84.0,62.1,1.0
57.8,47.4,1014.6,14.9,3.4,7.0,75.0,46.0,0.0
59.6,44.6,1017.0,14.2,2.3,7.0,73.9,48.0,0.0
64.9,61.9,1012.1,8.7,7.4,14.0,72.0,61.0,1.0
57.5,43.7,1021.8,14.9,4.0,8.0,66.0,46.0,0.0
46.6,33.2,1032.4,14.9,1.4,4.1,54.0,41.0,0.0
58.2,41.3,1017.8,14.9,4.3,12.0,69.1,48.9,0.0
65.2,47.7,1012.7,14.9,6.0,8.9,79.0,55.9,0.0
49.4,38.2,1022.6,14.9,4.7,12.0,62.1,37.0,1.0
50.6,38.2,1012.5,14.9,7.1,15.0,69.1,37.9,0.0
44.7,30.0,1017.4,14.9,4.2,15.0,62.1,32.0,0.0
36.2,17.3,1030.2,14.9,4.6,11.1,48.9,27.0,0.0
50.7,42.0,1000.4,11.8,2.4,8.0,62.1,37.9,1.0
45.2,30.4,1006.5,14.9,6.5,20.0,59.0,37.0,1.0
36.9,26.5,1023.3,14.9,7.3,17.1,46.9,30.2,1.0
57.1,53.9,999.2,9.4,8.9,22.0,66.9,39.0,1.0
36.2,29.0,1017.5,11.4,8.3,13.0,52.0,30.2,0.0
43.8,33.7,1013.2,14.9,4.8,8.9,59.0,33.1,0.0
33.1,25.5,1007.6,12.4,14.9,24.1,37.9,26.2,1.0
33.5,29.1,1024.8,12.6,4.2,8.9,46.9,24.3,0.0
38.9,26.4,1024.8,14.9,2.4,8.0,57.9,29.1,0.0
27.4,15.0,1027.4,14.9,3.4,9.9,39.9,19.2,0.0
39.0,30.7,1013.8,14.9,6.3,15.0,51.1,31.1,0.0
25.7,17.5,1026.7,14.9,7.7,14.0,32.0,18.1,0.0
29.8,26.6,1023.6,14.3,5.6,14.0,37.0,24.3,0.0
23.9,18.0,1026.7,14.9,3.1,11.1,29.1,18.1,0.0
21.4,14.7,1024.3,14.9,6.3,17.1,37.0,12.2,0.0
33.6,23.6,1014.8,14.9,7.1,12.0,50.0,26.2,0.0
31.6,23.4,1023.3,14.3,4.4,8.9,44.1,19.2,0.0
40.2,30.1,1014.2,14.9,3.1,9.9,64.9,29.1,0.0
37.6,18.2,1010.5,14.9,4.5,9.9,54.0,28.2,0.0
34.6,24.3,1028.8,14.7,6.4,12.0,37.9,31.1,0.0
32.5,26.0,1015.1,14.9,0.7,4.1,42.1,26.2,0.0
35.4,26.5,1009.4,14.9,3.3,9.9,53.1,26.2,0.0
32.1,18.0,1010.0,14.9,5.9,12.0,45.0,22.1,0.0
23.1,18.2,1022.1,8.3,3.8,8.0,30.2,19.2,0.0
40.3,30.6,1015.4,13.5,3.6,12.0,63.0,27.1,0.0
42.8,30.9,1013.5,14.9,3.0,12.0,60.1,32.0,0.0
23.2,19.1,1013.5,5.4,4.1,9.9,27.1,21.2,1.0
26.0,16.6,1032.3,14.9,0.4,2.9,35.1,16.2,0.0
38.7,28.4,1015.1,14.9,6.7,24.1,59.0,27.1,0.0
36.9,22.9,1033.9,14.9,2.2,6.0,45.0,28.2,0.0
37.7,10.5,1023.7,14.9,2.5,7.0,57.0,25.2,0.0
36.1,34.1,1025.0,2.4,10.3,13.0,37.0,35.1,1.0
62.1,60.6,1007.8,11.6,8.6,13.0,66.0,61.0,1.0
39.2,32.3,1001.5,10.3,3.8,8.9,44.1,32.0,1.0
31.9,14.6,1032.1,14.9,3.0,9.9,42.1,23.2,0.0
28.5,19.3,1036.7,9.2,4.2,11.1,37.9,22.1,0.0
42.0,26.0,1028.2,14.9,5.4,18.1,55.0,31.1,0.0
44.9,41.3,1015.6,4.8,3.6,6.0,52.0,42.1,1.0
53.1,34.4,1014.5,14.9,6.4,15.9,62.1,44.1,0.0
56.4,35.1,1017.6,14.9,7.6,18.1,71.1,39.9,0.0
37.9,25.0,1026.4,14.9,2.9,9.9,48.0,25.2,1.0
46.6,32.9,1015.5,14.5,3.1,18.1,59.0,39.9,1.0
62.4,55.7,1017.1,6.9,4.5,13.0,75.0,55.9,1.0
76.5,58.3,1004.5,14.9,12.5,22.0,84.9,66.9,0.0
44.7,32.4,1004.6,14.9,7.2,11.1,62.1,35.1,0.0
54.2,27.9,1021.0,14.9,2.0,7.0,64.9,42.1,0.0
57.9,44.0,1017.4,14.9,2.2,8.0,72.0,43.0,0.0
49.5,33.7,1014.9,14.9,6.0,9.9,60.1,39.9,0.0
62.0,53.8,1012.2,14.7,5.6,9.9,69.1,55.0,0.0
65.0,47.9,1014.4,14.9,5.1,19.0,79.0,52.0,0.0
58.5,51.4,1021.1,11.4,2.9,7.0,73.9,48.0,0.0
65.0,60.0,1011.7,9.2,3.0,7.0,72.0,59.0,0.0
66.0,55.0,1015.3,13.5,5.7,8.9,73.9,60.1,1.0
63.9,44.1,1013.2,14.9,8.8,18.1,73.9,57.0,1.0
66.3,51.7,1012.0,12.8,4.7,12.0,79.0,59.0,1.0
77.0,66.3,1014.9,14.9,9.8,14.0,90.0,69.1,1.0
74.3,66.4,1012.3,13.1,8.0,15.0,84.0,64.9,1.0
74.1,68.0,1008.2,14.4,7.8,19.0,87.1,69.1,1.0
70.3,54.0,1015.3,14.9,4.3,9.9,82.0,59.0,1.0
85.5,67.4,1013.5,14.9,4.0,14.0,96.1,75.9,0.0
87.3,71.2,1015.1,14.9,4.6,12.0,96.1,79.0,0.0
75.5,63.9,1017.3,14.1,7.3,15.0,84.9,66.0,1.0
77.9,65.3,1016.1,14.8,5.5,11.1,88.0,68.0,1.0
64.6,54.5,1026.2,14.3,3.1,8.0,73.9,57.9,1.0
80.2,61.8,1014.5,14.9,7.8,12.0,90.0,66.9,0.0
70.8,62.3,1016.6,13.7,4.9,9.9,77.0,66.9,1.0
71.2,65.0,1015.0,12.6,8.5,15.9,82.0,68.0,1.0
74.2,63.8,1015.8,14.9,5.5,12.0,84.9,66.9,0.0
73.2,67.6,1015.1,10.2,7.7,20.0,82.9,66.9,1.0
65.9,52.2,1028.6,14.9,1.3,6.0,73.9,54.0,0.0
74.5,67.3,1018.1,12.5,3.4,9.9,82.9,66.9,1.0
71.1,64.3,1018.8,12.8,4.5,9.9,80.1,63.0,0.0
82.0,69.6,1009.8,14.9,8.0,12.0,91.9,72.0,0.0
74.0,68.7,1018.6,10.9,6.5,15.0,81.0,68.0,1.0
83.9,72.9,1012.6,14.9,8.3,12.0,93.9,73.9,0.0
79.1,65.5,1013.8,14.8,4.1,12.0,91.0,66.0,0.0
79.7,68.7,1019.6,11.4,5.5,12.0,91.9,70.0,0.0
80.5,67.0,1012.0,14.3,3.7,11.1,93.9,71.1,0.0
78.4,64.7,1017.5,12.9,2.3,8.0,90.0,68.0,0.0
66.6,47.5,1015.3,14.7,3.4,12.0,88.0,51.1,0.0
63.4,55.6,1017.8,14.3,5.5,12.0,68.0,60.1,1.0
50.6,33.0,1027.6,14.9,8.5,12.0,63.0,37.9,0.0
70.2,51.9,1012.8,14.8,2.4,9.9,82.9,63.0,1.0
60.8,43.9,1019.6,14.9,3.4,7.0,73.9,52.0,0.0
70.5,53.4,1011.6,14.9,6.2,13.0,86.0,57.9,0.0
43.5,36.0,1028.1,14.9,6.6,9.9,48.9,39.9,1.0
52.3,39.6,1010.6,14.9,4.8,12.0,70.0,41.0,0.0
63.1,51.1,1002.5,14.4,13.7,28.0,75.9,39.9,1.0
44.5,32.8,1020.4,13.5,9.9,18.1,54.0,35.1,1.0
44.6,28.8,1025.1,14.9,2.5,7.0,63.0,30.2,0.0
57.7,34.8,1017.7,14.9,6.2,12.0,81.0,41.0,0.0
60.4,48.8,1009.7,13.5,2.9,8.9,69.1,54.0,1.0
37.2,30.5,1017.6,9.2,5.7,9.9,42.1,32.0,1.0
43.1,32.7,1017.5,14.9,3.0,8.9,57.0,35.1,0.0
56.2,42.0,1016.7,14.9,5.9,15.9,75.0,44.1,0.0
46.2,31.5,1015.4,14.9,4.2,8.9,55.9,37.9,0.0
44.0,23.7,1014.1,14.9,5.6,15.0,60.1,34.0,0.0
48.8,37.9,1000.8,10.6,7.3,20.0,69.1,35.1,1.0
40.3,26.8,1017.6,14.9,6.9,14.0,55.9,31.1,0.0
21.8,19.1,1029.6,13.5,4.5,15.0,28.2,12.2,0.0
36.1,29.4,1021.2,14.9,0.5,1.9,50.0,26.2,0.0
39.8,32.6,1009.7,10.7,5.3,14.0,50.0,33.1,0.0
29.0,25.3,1020.9,12.2,3.5,9.9,39.0,22.1,1.0
9.6,8.1,1018.4,4.0,10.9,14.0,17.2,1.2,1.0
10.8,4.8,1024.9,14.9,4.3,12.0,29.1,2.1,0.0
30.5,27.1,1013.7,7.7,6.6,13.0,33.1,25.2,1.0
17.2,13.9,1024.2,14.9,3.3,8.0,28.2,10.2,0.0
18.0,15.2,1023.5,8.0,3.3,8.9,23.2,15.3,1.0
13.4,9.1,1032.8,12.6,4.2,11.1,19.2,7.0,0.0
22.6,21.0,1014.5,7.1,4.4,8.9,39.0,11.1,0.0
26.0,24.9,1021.8,2.8,3.6,7.0,32.0,18.1,0.0
6.3,0.8,1030.6,14.8,6.2,18.1,12.2,-0.8,0.0
13.0,9.6,1029.8,5.0,6.8,9.9,17.2,8.2,0.0
11.6,5.4,1024.3,12.3,10.0,12.0,19.2,7.2,0.0
33.7,27.7,1025.2,13.3,1.8,7.0,43.0,26.2,0.0
33.8,28.0,1026.2,5.7,1.4,6.0,46.0,24.3,0.0
37.1,28.1,1025.1,14.9,2.8,8.0,48.0,27.1,0.0
28.3,15.0,1011.0,14.9,19.8,28.0,48.0,20.1,0.0
38.8,30.9,1005.5,7.6,7.3,14.0,46.9,35.1,1.0
41.6,29.2,1026.3,14.9,6.2,11.1,57.0,33.1,0.0
28.1,21.6,1023.3,12.8,7.8,17.1,35.1,24.3,0.0
24.5,20.7,1006.0,8.7,14.4,21.0,37.9,17.2,1.0
36.9,23.3,1002.8,12.8,15.2,22.9,60.1,28.2,1.0
45.5,23.9,1018.1,14.9,4.8,17.1,64.9,32.0,0.0
28.2,21.1,1018.9,14.4,6.0,9.9,37.0,16.2,0.0
44.5,37.9,1016.4,6.0,6.1,12.0,62.1,36.0,1.0
50.8,45.2,998.6,8.6,8.6,15.9,64.0,44.1,1.0
69.9,47.2,999.2,13.8,7.9,13.0,84.0,59.0,0.0
34.8,19.8,1023.9,14.2,5.7,15.0,55.0,21.2,0.0
58.6,44.1,1018.1,13.5,3.9,9.9,66.9,50.0,1.0
70.6,52.4,1004.9,14.0,8.3,13.0,82.0,59.0,0.0
44.7,32.6,1015.3,12.9,15.3,22.9,55.0,37.0,1.0
48.6,37.5,1012.5,14.9,5.6,12.0,62.1,39.0,0.0
46.9,41.9,1017.6,11.3,8.7,12.0,48.9,45.0,1.0
49.8,34.1,1007.4,14.9,7.2,15.9,59.0,41.0,0.0
58.2,46.6,999.9,14.3,9.4,15.9,72.0,48.0,1.0
52.3,32.8,1017.5,14.9,9.1,18.1,66.0,42.1,0.0
45.0,38.3,1016.4,10.3,16.1,22.0,48.0,39.9,1.0
68.7,56.2,1016.0,14.7,7.5,14.0,80.1,59.0,0.0
74.3,58.5,1011.7,14.0,5.9,19.0,84.9,62.1,1.0
66.5,60.4,1009.0,12.4,6.3,14.0,80.1,60.1,1.0
71.6,66.9,1016.1,4.5,5.6,12.0,82.0,66.9,1.0
70.6,61.6,1010.9,13.9,4.2,19.0,80.1,64.0,1.0
78.0,66.2,1010.9,14.3,6.5,15.0,88.0,69.1,1.0
70.6,65.1,1011.1,11.8,2.1,8.9,82.9,62.1,0.0
69.2,57.0,1022.9,14.7,5.8,8.9,77.0,61.0,0.0
71.5,64.4,1016.6,8.0,4.0,8.0,78.1,64.9,1.0
78.1,66.3,1005.5,12.5,8.5,22.0,93.0,66.0,1.0
76.6,62.9,1015.3,14.7,3.2,7.0,88.0,68.0,0.0
66.4,63.1,1015.1,8.8,7.8,9.9,68.0,63.0,1.0
