n1,n2,n3,n4,n5,n6,n7,n8,class
73.3,57.5,1010.4,13.4,6.6,12.0,84.0,64.0,1.0
70.7,44.5,1022.3,14.9,5.3,12.0,82.9,59.0,0.0
70.4,61.2,1008.7,11.1,3.4,8.9,88.0,59.0,0.0
54.7,46.9,1027.0,14.2,4.6,7.0,66.0,46.9,0.0
64.8,62.0,1010.8,13.9,8.8,25.1,68.0,63.0,1.0
70.1,62.9,1012.8,14.1,5.5,14.0,82.9,60.1,1.0
65.9,48.8,1026.2,14.4,3.1,9.9,80.1,51.1,0.0
79.5,62.9,1016.5,14.5,4.7,9.9,91.0,66.9,0.0
78.6,67.2,1011.9,13.7,3.4,22.0,91.0,69.1,1.0
84.2,70.7,1011.0,14.9,5.3,14.0,95.0,73.9,0.0
75.4,68.8,1009.6,8.8,1.6,4.1,82.9,69.1,0.0
78.6,64.3,1015.1,14.9,3.4,8.0,88.0,68.0,1.0
74.7,57.4,1011.3,14.9,4.3,9.9,88.0,64.9,0.0
74.4,63.8,1012.1,14.9,4.1,8.0,87.1,64.0,0.0
77.8,68.5,1009.4,14.0,4.8,9.9,91.9,66.0,0.0
75.6,71.2,1009.4,13.7,9.2,20.0,88.0,66.9,1.0
65.6,55.4,1018.5,14.9,3.1,11.1,75.9,57.9,1.0
75.8,70.9,1009.8,12.6,12.9,22.0,88.0,69.1,1.0
79.8,69.3,1018.2,8.6,8.0,13.0,89.1,71.1,0.0
84.0,72.1,1017.0,14.2,4.9,9.9,95.0,73.0,0.0
85.8,69.8,1011.7,14.2,4.7,9.9,99.0,73.0,0.0
81.0,72.6,1009.2,14.3,6.1,12.0,91.0,73.9,1.0
70.9,67.0,1015.6,13.6,3.1,8.9,80.1,66.9,1.0
76.1,68.0,1013.0,14.0,6.5,14.0,84.9,68.0,0.0
79.2,70.2,1006.3,12.2,8.7,15.0,91.0,72.0,1.0
67.1,57.1,1020.1,14.4,4.5,15.0,78.1,59.0,1.0
62.6,52.9,1030.1,14.9,2.7,8.9,70.0,55.9,0.0
62.6,56.0,1022.0,10.7,5.9,8.0,70.0,57.0,0.0
63.4,51.0,1024.9,14.9,3.8,8.0,73.0,51.1,0.0
74.2,63.4,1014.2,14.9,8.7,14.0,89.1,64.0,0.0
65.1,52.8,1017.9,12.5,6.2,11.1,72.0,57.0,0.0
57.0,48.4,1016.3,14.7,4.9,13.0,68.0,48.9,0.0
64.4,61.9,1004.8,10.1,4.0,12.0,72.0,61.0,1.0
59.0,47.8,1017.0,14.9,6.2,14.0,66.0,52.0,1.0
66.6,52.7,1014.9,13.3,1.6,7.0,82.0,52.0,0.0
67.3,54.4,1017.3,12.8,6.1,12.0,77.0,60.1,1.0
54.3,29.4,1021.4,14.4,13.0,20.0,79.0,42.1,0.0
56.1,30.1,1016.0,14.4,10.6,20.0,64.9,45.0,1.0
39.4,25.7,1035.4,13.4,6.0,8.9,43.0,34.0,1.0
60.8,42.8,1017.1,14.8,4.6,7.0,69.1,55.0,1.0
51.4,35.9,1018.4,14.9,7.7,14.0,59.0,43.0,0.0
44.9,28.3,1017.5,14.7,6.2,12.0,57.9,37.0,0.0
49.3,42.7,1015.9,6.0,8.8,20.0,57.9,45.0,1.0
56.2,42.0,1015.0,14.2,1.3,8.9,75.0,42.1,0.0
63.6,55.6,1012.3,14.4,7.4,12.0,70.0,57.9,0.0
56.1,43.7,1012.1,14.7,8.0,12.0,64.0,51.1,1.0
40.7,22.0,1029.0,14.9,4.8,15.0,55.9,30.2,0.0
55.4,43.5,1009.4,12.7,10.4,15.9,59.0,53.1,1.0
40.5,22.0,1026.6,14.9,9.5,14.0,48.9,35.1,0.0
43.2,29.4,1013.7,14.9,7.8,12.0,54.0,35.1,0.0
34.9,28.8,1024.9,4.5,7.4,14.0,36.0,34.0,1.0
27.7,23.8,1015.6,11.2,7.6,13.0,30.2,26.2,1.0
32.0,23.2,1017.6,14.9,7.7,13.0,39.9,28.2,0.0
38.3,31.1,1012.4,13.0,9.9,22.0,46.0,32.0,1.0
31.8,21.0,1019.5,14.9,5.9,9.9,37.9,27.1,0.0
23.7,15.9,1028.9,14.7,4.7,14.0,32.0,17.2,0.0
31.9,19.7,1017.8,14.9,5.3,15.0,42.1,21.2,0.0
23.2,16.9,1027.8,14.5,8.3,15.0,27.1,21.2,0.0
25.9,23.8,1034.8,11.5,9.1,18.1,30.2,23.2,0.0
20.3,8.9,1031.6,14.9,6.3,13.0,37.9,10.2,0.0
4.3,-7.3,1040.8,14.9,3.4,7.0,10.2,-0.8,0.0
11.4,2.8,1028.7,14.7,4.2,14.0,24.3,4.1,0.0
27.2,14.1,1027.4,14.4,6.9,13.0,37.9,21.2,0.0
33.3,25.7,1014.3,14.9,3.3,13.0,46.9,25.2,0.0
21.3,15.0,1021.4,10.9,6.8,18.1,31.1,11.1,0.0
7.6,-6.4,1029.1,13.8,4.9,9.9,19.2,0.1,0.0
44.4,40.3,1005.7,13.0,5.4,15.0,54.0,37.0,0.0
18.8,7.8,1029.7,10.4,3.8,9.9,21.2,16.2,0.0
21.6,5.0,1025.2,14.9,7.9,18.1,26.2,17.2,0.0
-0.4,-16.6,1038.8,14.9,8.1,14.0,8.2,-7.8,0.0
20.0,7.1,1015.6,12.0,10.7,22.0,34.0,11.1,0.0
36.9,25.0,1012.1,14.8,6.6,22.0,48.0,29.1,1.0
29.3,12.7,1021.7,14.9,12.5,22.0,42.1,20.1,1.0
42.5,27.5,1021.9,14.9,4.5,9.9,59.0,29.1,0.0
37.8,26.3,1019.1,14.9,10.1,15.0,57.9,30.2,0.0
38.7,26.1,1019.3,10.4,5.6,8.9,60.1,26.2,0.0
44.3,25.3,1008.4,14.9,8.7,20.0,59.0,32.0,0.0
21.9,4.8,1024.3,14.9,14.9,20.0,32.0,15.3,0.0
35.4,13.0,1025.5,14.9,9.8,15.9,48.9,25.2,0.0
57.7,33.9,1009.3,13.8,11.4,15.9,79.0,43.0,0.0
48.9,18.1,1016.1,14.9,16.6,25.1,60.1,39.0,0.0
46.4,15.4,1019.6,14.9,7.1,18.1,63.0,33.1,0.0
45.3,37.7,1005.5,7.0,5.5,12.0,60.1,35.1,1.0
60.1,34.4,1014.5,14.9,5.0,15.9,82.0,46.0,0.0
46.8,21.2,1022.4,14.9,4.7,12.0,60.1,33.1,0.0
46.6,19.6,1022.5,14.9,3.7,9.9,57.0,33.1,0.0
47.1,14.5,1013.4,14.9,2.5,8.0,62.1,34.0,0.0
43.2,35.1,1009.0,9.6,12.0,18.1,54.0,37.0,1.0
44.4,31.5,1019.3,14.9,11.0,18.1,57.9,35.1,1.0
65.9,47.6,1013.5,14.9,11.1,22.0,77.0,54.0,0.0
62.0,46.2,1021.7,14.0,3.4,8.0,73.9,48.9,0.0
59.6,41.3,1004.0,14.9,17.7,24.1,71.1,52.0,1.0
67.8,42.5,1015.4,14.9,7.8,15.0,84.0,54.0,1.0
62.8,41.5,1015.8,14.7,7.2,18.1,80.1,48.9,0.0
62.4,59.2,1010.4,7.6,2.7,9.9,69.1,59.0,1.0
66.4,50.8,1020.3,14.9,6.7,13.0,79.0,57.0,0.0
72.7,60.1,1009.4,14.2,8.6,15.0,81.0,64.0,1.0
68.7,57.9,1011.3,13.1,5.6,11.1,82.0,61.0,0.0
70.7,51.3,1017.5,14.9,4.6,12.0,82.9,57.9,0.0
66.5,44.1,1024.9,14.9,3.8,8.9,80.1,53.1,0.0
81.7,58.6,1016.9,14.9,8.6,13.0,90.0,69.1,0.0
82.2,65.1,1012.0,14.9,7.9,14.0,96.1,69.1,0.0
89.7,69.1,1008.6,14.2,5.7,9.9,102.0,75.9,1.0
80.3,58.3,1017.4,14.9,5.1,8.9,91.9,68.0,0.0
64.8,62.2,1011.5,8.7,8.6,14.0,77.0,53.1,1.0
76.5,69.2,1013.1,10.7,6.5,9.9,90.0,66.9,0.0
77.1,69.6,1019.0,14.3,2.5,18.1,87.1,71.1,1.0
74.3,65.2,1013.2,14.5,5.6,8.0,87.1,66.0,0.0
78.1,70.7,1012.8,14.4,5.5,12.0,89.1,70.0,1.0
67.9,59.6,1021.7,14.2,5.5,13.0,78.1,59.0,1.0
76.7,68.5,1015.9,14.9,2.1,4.1,86.0,69.1,0.0
76.9,66.7,1017.5,13.5,3.9,8.0,87.1,64.9,0.0
84.1,67.9,1011.8,14.9,7.6,20.0,95.0,72.0,0.0
71.5,60.1,1016.5,14.9,4.4,9.9,82.0,60.1,1.0
77.5,68.3,1014.7,14.3,2.9,5.1,84.9,70.0,0.0
78.7,72.5,1010.8,12.5,4.6,8.0,89.1,73.0,1.0
86.5,67.1,1013.6,14.9,4.2,13.0,100.0,73.0,0.0
77.4,69.2,1009.9,12.0,5.6,11.1,91.0,68.0,0.0
74.3,53.1,1013.3,14.9,3.2,8.9,86.0,60.1,0.0
65.3,43.5,1021.2,14.9,2.6,8.0,80.1,52.0,0.0
75.7,63.4,1017.8,14.4,2.7,7.0,87.1,66.0,0.0
61.8,41.6,1017.5,14.9,2.9,7.0,75.9,48.0,0.0
74.8,53.5,1014.3,14.9,7.8,15.0,93.0,64.0,0.0
64.5,54.1,1020.6,14.9,2.4,8.0,73.9,54.0,1.0
78.4,70.8,1008.9,14.9,9.7,15.0,89.1,72.0,0.0
74.2,67.9,1006.2,12.1,7.1,12.0,86.0,63.0,1.0
70.2,58.6,1016.5,14.3,6.1,12.0,86.0,57.9,0.0
57.7,53.9,1018.8,8.7,3.8,8.0,66.9,48.9,0.0
46.6,31.1,1031.4,14.9,4.5,8.9,64.0,36.0,0.0
53.3,45.4,1024.4,14.9,1.9,4.1,63.0,44.1,0.0
48.7,32.9,1026.0,14.9,5.7,12.0,64.0,36.0,0.0
61.5,47.7,1012.3,14.9,4.2,13.0,72.0,51.1,1.0
47.2,42.9,1017.2,13.9,6.3,9.9,55.9,43.0,1.0
47.5,23.6,1012.6,14.9,5.0,13.0,62.1,35.1,0.0
36.2,18.6,1026.0,14.9,7.7,19.0,45.0,27.1,0.0
49.8,28.4,1016.9,14.9,2.5,8.9,61.0,39.0,0.0
46.6,36.0,1003.5,12.5,17.8,26.0,57.0,39.9,1.0
48.0,33.0,1011.8,14.7,5.1,9.9,53.1,45.0,1.0
45.5,35.6,1011.9,14.9,2.9,9.9,62.1,35.1,0.0
33.7,26.3,1017.9,14.9,4.1,9.9,42.1,26.2,0.0
32.5,24.5,1026.0,14.0,3.4,14.0,53.1,23.2,0.0
42.8,34.0,1008.2,14.9,5.6,15.0,55.9,36.0,0.0
37.5,27.9,1012.4,13.5,7.0,17.1,43.0,34.0,1.0
43.7,29.9,1024.6,14.9,4.2,11.1,51.1,36.0,0.0
37.8,28.0,1023.3,14.9,7.5,13.0,46.9,34.0,0.0
14.3,6.1,1028.9,9.2,5.7,14.0,20.1,12.2,0.0
23.0,11.4,1036.0,14.9,7.3,15.0,34.0,14.2,0.0
38.9,27.5,1001.4,14.8,1.8,8.0,53.1,29.1,1.0
36.4,24.6,1009.6,14.9,8.4,18.1,42.1,26.2,0.0
21.1,11.9,1015.9,13.7,12.5,22.0,39.0,13.1,1.0
29.8,23.1,1017.3,14.9,2.2,12.0,44.1,19.2,0.0
31.7,24.1,1018.2,13.5,7.8,14.0,39.0,23.2,0.0
32.7,27.4,1006.7,14.7,2.7,7.0,44.1,26.2,0.0
30.3,8.4,1028.4,14.9,15.8,25.1,37.9,25.2,0.0
47.5,44.5,1013.4,5.3,3.5,12.0,60.1,39.9,0.0
31.8,26.9,1012.5,5.8,6.5,14.0,35.1,30.2,1.0
35.3,28.9,1006.7,13.7,5.0,13.0,43.0,29.1,0.0
31.2,16.6,1022.6,14.9,5.2,15.9,46.9,22.1,0.0
30.7,19.6,1013.4,14.9,8.0,14.0,54.0,18.1,0.0
44.7,26.9,1015.5,14.9,5.1,12.0,57.9,37.0,0.0
36.1,21.9,1011.8,14.9,3.9,14.0,45.0,25.2,0.0
35.8,16.2,1010.0,14.9,10.7,15.9,64.9,24.3,0.0
14.8,8.2,1029.3,14.5,6.0,20.0,32.0,5.2,0.0
36.3,27.5,1022.6,14.9,4.4,8.0,48.0,29.1,0.0
25.3,9.0,1038.0,14.9,3.7,13.0,28.2,23.2,0.0
36.0,14.9,1032.2,14.9,1.6,6.0,55.0,23.2,0.0
47.0,33.2,1015.8,11.4,4.4,12.0,64.0,34.0,0.0
45.1,40.7,1017.0,8.8,2.2,8.0,66.0,34.0,0.0
61.0,54.6,1008.0,11.1,4.7,14.0,70.0,52.0,1.0
45.0,30.7,1014.3,14.9,5.6,14.0,54.0,37.0,0.0
54.4,39.7,1015.4,14.9,2.5,8.0,70.0,39.0,0.0
32.6,21.1,1032.0,14.9,2.6,7.0,48.9,22.1,0.0
39.9,36.8,1020.3,4.7,6.3,9.9,44.1,37.0,1.0
43.4,22.4,1024.5,14.9,7.6,13.0,54.0,32.0,0.0
36.1,10.3,1023.3,14.9,4.7,13.0,45.0,27.1,0.0
46.3,35.2,1020.7,12.3,9.6,15.0,52.0,37.9,1.0
45.4,37.8,1018.9,7.3,4.5,9.9,66.0,30.2,0.0
46.9,29.0,1028.4,14.9,7.6,18.1,51.1,42.1,0.0
71.3,55.1,1015.4,13.0,7.7,14.0,87.1,59.0,0.0
70.5,59.4,1006.3,14.5,11.7,18.1,79.0,63.0,0.0
46.3,27.2,1018.6,14.9,3.6,8.0,63.0,36.0,0.0
52.3,44.8,1017.8,7.3,6.3,12.0,64.9,46.9,1.0
68.8,49.4,1005.2,14.9,7.1,14.0,82.0,60.1,1.0
52.1,49.2,1009.1,9.3,6.5,14.0,55.0,51.1,1.0
61.0,55.6,1007.0,11.1,4.8,14.0,66.9,55.9,1.0
52.2,44.5,1010.5,14.9,3.9,12.0,60.1,48.0,0.0
65.5,61.5,1010.0,8.5,4.7,12.0,73.0,59.0,1.0
64.5,53.5,1014.8,13.3,4.0,8.0,75.9,52.0,0.0
69.1,64.5,1009.7,4.9,8.0,19.0,82.0,63.0,1.0
70.8,55.6,1007.3,14.3,8.7,18.1,84.9,61.0,1.0
72.5,59.9,1017.6,14.2,1.5,6.0,82.9,62.1,0.0
78.9,71.6,1005.7,13.6,5.9,13.0,88.0,69.1,1.0
76.9,65.4,1009.6,14.8,5.4,12.0,86.0,68.0,1.0
72.1,59.3,1014.0,14.2,1.5,7.0,86.0,66.0,1.0
81.0,67.7,1012.4,14.9,2.1,6.0,95.0,70.0,0.0
89.5,72.3,1008.4,14.9,4.0,8.0,98.1,82.0,0.0
92.5,67.9,1006.1,14.9,5.6,9.9,104.0,80.1,0.0
80.6,70.8,1011.9,12.9,9.3,14.0,93.9,72.0,0.0
69.5,60.9,1017.8,14.2,3.9,7.0,81.0,62.1,0.0
69.8,56.7,1011.0,14.9,3.0,9.9,86.0,57.0,0.0
77.5,67.9,1015.0,14.9,4.9,15.9,88.0,72.0,1.0
69.7,57.0,1018.1,14.9,3.0,9.9,81.0,59.0,1.0
79.3,71.4,1014.0,14.3,8.0,15.9,87.1,72.0,0.0
67.7,55.9,1022.2,14.7,2.7,6.0,77.0,57.0,0.0
73.7,65.3,1016.5,13.9,5.6,14.0,82.0,64.9,0.0
67.2,55.6,1019.9,14.9,5.6,14.0,79.0,57.9,0.0
70.4,65.4,1017.5,9.3,5.4,8.9,80.1,66.0,1.0
76.0,71.0,1014.4,10.4,5.1,12.0,84.9,70.0,0.0
70.6,64.0,1016.2,13.8,7.6,11.1,75.0,64.9,1.0
78.6,72.5,1011.9,12.8,5.9,12.0,89.1,69.1,1.0
82.1,69.9,1011.1,14.9,2.4,8.0,93.0,71.1,0.0
81.7,71.9,1014.5,13.0,5.3,12.0,91.9,72.0,0.0
82.9,68.1,1018.7,14.9,2.6,9.9,96.1,71.1,0.0
73.3,58.3,1013.2,14.0,1.5,8.0,90.0,59.0,0.0
76.6,62.2,1014.7,14.3,5.1,14.0,90.0,64.9,0.0
58.9,46.2,1021.6,14.9,5.7,13.0,69.1,50.0,1.0
65.3,51.5,1017.0,12.0,6.6,13.0,75.0,57.9,0.0
68.5,48.7,1009.3,14.8,4.1,14.0,91.0,53.1,0.0
57.1,45.1,1024.4,14.9,3.5,7.0,66.9,53.1,1.0
63.8,55.1,1004.3,10.3,11.7,18.1,75.0,54.0,1.0
49.8,36.3,1020.5,14.9,10.1,12.0,66.0,39.9,0.0
52.5,34.0,1014.2,14.9,6.6,11.1,71.1,42.1,0.0
51.4,28.4,1017.4,14.9,4.4,14.0,69.1,37.0,0.0
48.9,26.7,1014.7,14.9,7.7,21.0,70.0,37.9,0.0
53.5,36.2,1016.0,14.9,2.9,12.0,68.0,44.1,1.0
57.2,35.0,1019.5,14.7,8.8,17.1,66.9,48.9,0.0
58.4,46.8,1016.8,14.9,1.7,8.9,79.0,46.0,0.0
35.3,26.5,1024.8,13.9,8.7,14.0,37.0,33.1,1.0
31.4,25.7,1021.1,11.7,4.7,13.0,37.0,25.2,1.0
44.9,32.4,1028.1,14.9,4.2,8.9,59.0,34.0,0.0
49.8,32.9,1026.4,14.8,8.0,14.0,61.0,39.0,0.0
55.3,50.0,1010.8,9.3,9.3,17.1,68.0,48.9,1.0
46.2,30.7,1006.0,14.9,2.1,8.0,66.9,34.0,0.0
25.4,20.6,1018.7,13.8,5.8,13.0,41.0,18.1,0.0
31.2,18.7,1024.7,12.7,7.6,14.0,37.9,26.2,0.0
36.4,25.8,1023.7,14.9,6.7,8.9,42.1,29.1,0.0
38.7,32.5,1021.0,14.7,1.5,6.0,57.0,28.2,0.0
30.8,25.1,1020.7,12.5,6.1,12.0,34.0,28.2,1.0
22.5,19.0,1005.6,13.9,5.9,11.1,37.0,14.2,0.0
-6.6,-11.7,1028.6,14.5,11.2,15.9,-1.8,-9.8,0.0
5.3,-0.2,1035.2,14.9,4.6,11.1,14.2,-0.8,0.0
-6.4,-9.8,1031.1,10.9,8.2,13.0,-2.7,-8.9,0.0
4.0,0.6,1041.6,14.9,2.1,5.1,15.3,-3.8,0.0
2.1,-0.5,1037.9,12.3,1.3,5.1,12.2,-7.8,0.0
21.0,18.5,1021.7,2.7,6.4,13.0,23.2,18.1,0.0
25.4,23.2,1014.5,6.5,2.3,8.0,39.9,17.2,0.0
33.9,28.1,1011.2,14.9,4.7,14.0,42.1,29.1,0.0
31.2,21.9,1014.0,14.9,7.7,14.0,37.9,24.3,0.0
13.9,10.4,1011.9,14.5,2.0,6.0,32.0,4.1,0.0
18.8,14.8,1026.7,14.7,2.6,8.9,34.0,7.2,0.0
38.2,30.5,1020.8,14.4,3.0,7.0,48.9,30.2,0.0
36.2,29.7,1026.5,14.9,1.9,6.0,55.9,25.2,0.0
30.4,24.0,1017.7,13.8,5.8,8.9,46.0,22.1,0.0
29.2,10.9,1014.9,14.9,7.3,13.0,50.0,16.2,0.0
41.2,25.9,1017.3,14.9,5.7,11.1,64.9,28.2,0.0
27.3,16.9,1025.1,14.9,6.4,15.0,39.0,16.2,0.0
40.2,26.9,1007.4,14.9,4.2,12.0,62.1,28.2,0.0
36.4,24.8,1010.1,14.9,3.6,12.0,60.1,26.2,0.0
40.0,25.6,1013.7,14.9,5.5,14.0,55.0,29.1,0.0
50.5,40.7,995.8,11.2,11.5,15.9,64.9,37.9,1.0
36.8,33.8,1022.7,3.7,3.0,7.0,44.1,33.1,0.0
54.6,41.7,1000.9,14.7,13.8,24.1,64.9,46.9,1.0
50.5,33.6,1016.8,14.9,5.2,18.1,68.0,35.1,0.0
39.7,28.3,1009.6,14.9,7.0,15.9,57.0,28.2,0.0
55.9,30.5,1022.0,14.9,4.1,12.0,73.9,41.0,0.0
66.1,46.5,1016.3,14.9,5.3,14.0,86.0,46.9,0.0
49.8,37.0,1014.1,14.9,9.0,13.0,59.0,42.1,1.0
53.9,51.0,1011.4,5.0,8.4,15.0,64.0,50.0,1.0
51.9,39.8,1017.4,14.0,7.4,12.0,60.1,46.0,1.0
49.9,41.1,1018.5,11.8,2.2,7.0,57.9,39.9,0.0
57.3,45.9,1013.1,13.4,8.7,14.0,64.0,52.0,0.0
58.7,52.7,996.6,12.6,7.9,22.0,64.9,46.9,1.0
59.1,50.1,1008.7,10.3,9.3,12.0,75.9,51.1,1.0
54.5,41.0,1018.9,14.9,6.3,12.0,66.9,44.1,0.0
71.4,63.0,1018.6,8.7,6.3,9.9,82.9,64.0,0.0
73.3,61.1,1008.9,14.4,8.3,15.0,82.9,66.0,1.0
55.0,50.5,1025.3,12.4,6.7,8.9,63.0,51.1,1.0
72.7,66.7,1012.6,12.6,9.7,17.1,78.1,70.0,1.0
74.7,63.4,1010.6,14.9,3.9,9.9,86.0,66.0,0.0
78.8,69.4,1002.2,12.9,9.6,14.0,89.1,72.0,0.0
75.5,68.1,1009.6,13.2,5.3,12.0,82.0,68.0,1.0
69.7,58.3,1019.0,12.9,6.5,13.0,77.0,62.1,1.0
77.6,65.8,1011.5,14.7,4.0,11.1,89.1,66.9,0.0
69.2,55.4,1017.1,14.9,3.8,7.0,79.0,57.0,0.0
77.8,63.2,1014.9,11.9,6.9,15.0,89.1,66.9,0.0
69.8,64.5,1018.8,5.8,4.2,9.9,81.0,64.0,1.0
83.9,71.3,1012.3,12.0,8.7,13.0,93.0,75.0,0.0
79.5,61.2,1013.0,13.7,3.9,8.9,90.0,69.1,0.0
83.7,65.5,1006.0,14.9,5.8,9.9,93.0,73.0,0.0
71.0,67.4,1011.8,8.2,5.4,8.0,77.0,66.9,1.0
71.5,62.2,1021.1,13.3,2.6,8.0,82.0,62.1,0.0
81.7,68.0,1011.2,12.8,7.1,12.0,93.0,69.1,0.0
85.0,70.2,1013.2,14.9,6.1,9.9,93.9,75.9,0.0
70.5,54.3,1022.3,14.9,2.1,6.0,81.0,60.1,0.0
72.4,61.1,1017.3,14.9,5.2,12.0,87.1,62.1,0.0
75.2,65.6,1015.4,10.9,4.7,9.9,80.1,70.0,0.0
83.0,72.7,1016.4,12.1,3.6,13.0,95.0,73.9,1.0
71.6,59.7,1022.6,14.9,0.8,4.1,81.0,61.0,0.0
75.6,60.7,1014.7,14.9,1.9,5.1,90.0,62.1,0.0
68.5,56.2,1019.6,14.9,1.5,4.1,77.0,57.9,0.0
76.1,65.6,1017.3,14.8,2.7,6.0,87.1,68.0,1.0
79.7,65.2,1015.5,7.7,3.6,8.0,91.9,66.9,0.0
76.2,64.0,1019.2,14.9,3.4,8.9,86.0,66.9,0.0
67.2,47.0,1023.9,14.9,2.7,9.9,78.1,54.0,0.0
75.7,70.9,1011.4,11.8,9.0,15.0,89.1,71.1,1.0
81.8,67.9,1012.6,14.9,3.6,8.0,91.9,73.0,1.0
64.2,44.8,1017.6,14.9,6.8,13.0,77.0,51.1,0.0
51.3,31.6,1029.7,14.9,4.0,9.9,68.0,39.0,0.0
56.1,40.7,1020.7,14.9,9.5,15.9,66.0,46.9,1.0
57.2,40.9,1020.2,14.9,3.4,6.0,73.0,43.0,0.0
70.1,51.4,1007.2,14.9,4.3,8.0,81.0,57.9,1.0
41.4,24.2,1028.0,14.9,8.1,12.0,55.0,30.2,0.0
58.1,38.7,1022.3,14.9,3.2,8.0,78.1,42.1,0.0
52.5,28.8,1014.8,14.9,10.3,15.0,64.9,41.0,0.0
50.5,25.3,1023.8,13.2,9.6,15.0,69.1,43.0,0.0
67.6,49.7,1004.6,14.8,4.5,8.9,81.0,59.0,0.0
48.0,44.7,1016.1,5.5,2.8,6.0,52.0,45.0,1.0
27.3,16.8,1035.6,14.9,9.9,13.0,35.1,21.2,0.0
13.0,6.1,1033.2,14.9,9.8,14.0,19.2,8.2,0.0
10.4,4.1,1035.2,12.0,3.3,8.9,17.2,0.1,0.0
30.8,29.0,1026.9,4.0,2.9,6.0,34.0,29.1,1.0
43.6,40.9,1015.7,3.5,9.1,14.0,55.9,39.0,1.0
45.6,39.0,1013.3,14.4,6.4,13.0,48.9,42.1,0.0
25.7,18.3,1021.7,8.5,17.6,24.1,31.1,22.1,0.0
35.1,32.5,1017.4,13.3,3.5,8.9,39.9,29.1,0.0
21.3,15.6,1029.3,14.9,2.4,7.0,30.2,16.2,0.0
30.5,21.5,1017.0,14.9,7.6,15.9,45.0,23.2,0.0
36.3,28.7,1020.8,14.9,4.1,12.0,46.9,29.1,0.0
35.0,30.3,1012.8,14.9,4.7,13.0,46.9,28.2,0.0
36.2,23.5,1026.0,14.9,9.8,14.0,42.1,31.1,0.0
30.3,27.6,1032.1,11.0,3.6,12.0,41.0,21.2,0.0
33.1,28.9,1022.4,14.0,1.9,7.0,46.0,25.2,0.0
34.6,30.3,1020.4,6.6,3.6,8.9,37.9,32.0,0.0
34.8,34.0,1019.4,2.4,2.9,7.0,37.9,33.1,0.0
36.5,35.0,1017.7,2.6,3.6,9.9,37.9,35.1,1.0
27.8,21.9,1022.5,14.8,3.7,9.9,43.0,19.2,0.0
27.3,19.9,1016.2,14.9,8.1,15.9,37.0,18.1,0.0
18.3,8.8,1030.6,14.9,3.1,7.0,24.3,12.2,0.0
40.1,33.9,1005.8,10.5,4.8,13.0,46.0,37.0,1.0
31.3,23.0,1023.5,14.9,6.8,15.0,48.9,22.1,0.0
36.4,29.2,1019.8,12.3,1.7,9.9,55.0,24.3,0.0
51.1,38.2,1018.8,14.9,4.3,11.1,60.1,44.1,0.0
33.4,26.6,1017.4,14.9,7.7,13.0,42.1,25.2,0.0
27.4,19.7,1028.7,14.9,7.0,12.0,33.1,20.1,0.0
36.0,33.1,1008.3,6.6,5.9,8.9,45.0,33.1,1.0
35.3,28.5,1019.6,14.2,10.6,14.0,37.9,33.1,1.0
43.2,34.1,1016.8,6.5,3.2,7.0,51.1,37.0,0.0
47.3,36.8,1015.4,13.7,5.7,11.1,64.0,35.1,1.0
59.3,35.7,1013.0,14.9,1.6,6.0,78.1,46.0,0.0
53.2,49.2,1005.1,11.8,2.7,12.0,61.0,48.0,1.0
22.6,12.5,1022.3,14.9,11.6,18.1,28.2,16.2,0.0
40.6,28.1,1018.2,14.9,6.5,17.1,51.1,30.2,0.0
37.1,29.6,1012.7,9.5,8.2,15.0,46.9,33.1,1.0
33.6,19.6,1019.4,14.9,9.9,15.9,46.0,25.2,0.0
44.3,24.2,1015.7,14.7,8.4,15.0,57.0,34.0,1.0
42.7,31.9,1023.7,10.5,6.0,13.0,55.0,32.0,0.0
48.6,26.7,1009.1,14.9,4.9,12.0,70.0,35.1,1.0
57.8,44.9,1016.0,12.7,5.4,12.0,73.0,50.0,1.0
55.4,44.6,1013.2,9.1,8.1,14.0,77.0,46.0,1.0
67.3,55.5,1011.3,9.9,4.2,9.9,78.1,57.9,1.0
52.7,47.6,1001.6,11.5,2.5,6.0,60.1,45.0,1.0
41.3,31.9,1016.1,11.8,5.1,12.0,53.1,35.1,1.0
46.0,32.4,1027.9,14.5,3.0,9.9,59.0,33.1,0.0
76.2,57.1,1003.1,14.9,5.9,8.0,87.1,66.0,0.0
57.8,29.9,1020.8,14.9,5.9,11.1,72.0,46.9,0.0
71.8,51.0,1010.0,14.8,7.7,14.0,86.0,61.0,1.0
63.5,36.7,1020.2,14.9,4.9,9.9,75.0,52.0,0.0
62.6,53.5,1020.0,13.5,6.0,20.0,82.9,54.0,1.0
71.8,65.5,1018.7,9.0,6.5,9.9,81.0,66.9,1.0
55.4,46.7,1017.0,10.8,7.0,19.0,66.0,51.1,1.0
60.4,38.2,1018.9,14.9,1.0,4.1,73.0,46.0,0.0
68.3,53.8,1015.5,12.0,3.7,8.9,77.0,62.1,0.0
67.6,52.0,1008.7,14.7,7.7,18.1,77.0,61.0,1.0
69.1,59.0,1015.1,13.8,3.4,14.0,73.9,63.0,1.0
75.0,59.2,1008.8,12.2,4.2,13.0,84.0,64.0,1.0
76.2,55.4,1010.9,14.9,7.7,14.0,89.1,64.9,0.0
72.4,51.2,1014.6,14.9,5.1,8.0,87.1,62.1,0.0
